PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
17.8,3.0,29.12,-93.46,2,17701401940000,5358.0
18.9,4.4,29.12,-93.46,2,17701401940000,5363.0
27.0,140.0,29.12,-93.46,3,17701401940000,5374.0
28.0,160.0,29.12,-93.46,3,17701401940000,5376.0
29.9,1800.0,29.12,-93.46,1,17701401940000,5378.0
33.6,2700.0,29.12,-93.46,1,17701401940000,5382.5
32.5,1800.0,29.12,-93.46,1,17701401940000,5384.5
29.7,920.0,29.12,-93.46,1,17701401940000,5386.0
33.5,1900.0,29.12,-93.46,1,17701401940000,5388.0
30.3,1400.0,29.12,-93.46,1,17701401940000,5390.0
30.1,1300.0,29.12,-93.46,1,17701401940000,5392.0
29.4,1300.0,29.12,-93.46,1,17701401940000,5394.0
27.6,780.0,29.12,-93.46,1,17701401940000,5398.0
31.2,1300.0,29.12,-93.46,1,17701401940000,5400.0
22.0,59.0,29.12,-93.46,3,17701401940000,5404.0
27.5,340.0,29.12,-93.46,3,17701401940000,5408.0
