PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.9,318.0,26.81,-98.39,2,42047309640000,2042.0
27.5,371.0,26.81,-98.39,2,42047309640000,2045.0
22.1,48.0,26.81,-98.39,3,42047309640000,2800.0
25.2,254.0,26.81,-98.39,2,42047309640000,2987.0
23.9,164.0,26.81,-98.39,2,42047309640000,2989.0
24.8,237.0,26.81,-98.39,2,42047309640000,4395.0
23.9,284.0,26.81,-98.39,2,42047309640000,4397.0
22.0,43.0,26.81,-98.39,3,42047309640000,5230.0
18.6,4.1,26.81,-98.39,1,42047309640000,5475.0
20.6,24.0,26.81,-98.39,3,42047309640000,5789.0
17.9,2.7,26.81,-98.39,1,42047309640000,5809.0
20.9,17.0,26.81,-98.39,3,42047309640000,5947.0
19.8,22.0,26.81,-98.39,3,42047309640000,6467.0
20.3,14.0,26.81,-98.39,3,42047309640000,6469.0
18.2,3.5,26.81,-98.39,1,42047309640000,6659.0
17.7,3.6,26.81,-98.39,1,42047309640000,6709.0
20.9,27.0,26.81,-98.39,3,42047309640000,6710.0
18.3,3.5,26.81,-98.39,1,42047309640000,7667.0
19.2,8.8,26.81,-98.39,3,42047309640000,7669.0
20.3,16.0,26.81,-98.39,3,42047309640000,7671.0
21.2,36.0,26.81,-98.39,3,42047309640000,7673.0
20.3,13.0,26.81,-98.39,3,42047309640000,7693.0
21.8,33.0,26.81,-98.39,3,42047309640000,7705.0
18.5,2.7,26.81,-98.39,1,42047309640000,7707.0
20.0,24.0,26.81,-98.39,3,42047309640000,7812.0
18.0,1.6,26.81,-98.39,1,42047309640000,8009.0
21.8,40.0,26.81,-98.39,3,42047309640000,8025.0
18.1,3.3,26.81,-98.39,1,42047309640000,8074.0
21.3,29.0,26.81,-98.39,3,42047309640000,8211.0
20.2,36.0,26.81,-98.39,3,42047309640000,8213.0
20.4,18.0,26.81,-98.39,3,42047309640000,8215.0
