PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
25.0,146.0,29.15,-91.39,3,17709406400000,3771.0
27.1,780.0,29.15,-91.39,1,17709406400000,3773.0
35.3,2200.0,29.15,-91.39,1,17709406400000,3775.0
31.5,770.0,29.15,-91.39,1,17709406400000,3777.0
33.2,2000.0,29.15,-91.39,1,17709406400000,3779.0
32.5,1550.0,29.15,-91.39,1,17709406400000,3781.0
32.8,1680.0,29.15,-91.39,1,17709406400000,3783.0
34.8,2890.0,29.15,-91.39,1,17709406400000,3785.0
31.2,2270.0,29.15,-91.39,1,17709406400000,3787.0
30.1,660.0,29.15,-91.39,1,17709406400000,3789.0
22.5,46.0,29.15,-91.39,2,17709406400000,3885.0
27.1,165.0,29.15,-91.39,3,17709406400000,4021.0
20.1,15.0,29.15,-91.39,2,17709406400000,4024.5
25.1,80.0,29.15,-91.39,3,17709406400000,4029.0
18.2,6.0,29.15,-91.39,2,17709406400000,4036.0
