PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
23.9,7.7,28.25,-94.09,2,42709406480000,7792.0
23.7,5.1,28.25,-94.09,2,42709406480000,7796.0
28.2,420.0,28.25,-94.09,3,42709406480000,7798.0
27.9,67.0,28.25,-94.09,3,42709406480000,7800.0
30.5,776.0,28.25,-94.09,3,42709406480000,7804.0
29.0,535.0,28.25,-94.09,3,42709406480000,7806.0
29.1,393.0,28.25,-94.09,3,42709406480000,7808.0
29.1,195.0,28.25,-94.09,3,42709406480000,7810.0
22.2,1.8,28.25,-94.09,1,42709406480000,7812.0
25.3,39.0,28.25,-94.09,2,42709406480000,7814.0
23.8,27.0,28.25,-94.09,2,42709406480000,7824.0
22.4,9.0,28.25,-94.09,2,42709406480000,7834.0
23.5,47.0,28.25,-94.09,2,42709406480000,7836.0
24.1,29.0,28.25,-94.09,2,42709406480000,7859.0
29.7,569.0,28.25,-94.09,3,42709406480000,8478.0
29.4,222.0,28.25,-94.09,3,42709406480000,8482.0
21.7,1.2,28.25,-94.09,1,42709406480000,8552.0
22.4,1.2,28.25,-94.09,1,42709406480000,8555.0
23.3,3.9,28.25,-94.09,2,42709406480000,8559.0
24.3,17.0,28.25,-94.09,2,42709406480000,8563.0
24.4,8.5,28.25,-94.09,2,42709406480000,8594.0
25.9,60.0,28.25,-94.09,3,42709406480000,8602.0
24.3,5.8,28.25,-94.09,2,42709406480000,8616.0
23.1,1.5,28.25,-94.09,1,42709406480000,8672.0
26.5,83.0,28.25,-94.09,3,42709406480000,8689.0
21.3,0.4,28.25,-94.09,1,42709406480000,8691.0
30.5,811.0,28.25,-94.09,3,42709406480000,8734.0
29.2,518.0,28.25,-94.09,3,42709406480000,8749.0
26.5,178.0,28.25,-94.09,3,42709406480000,8760.0
27.1,143.0,28.25,-94.09,3,42709406480000,8784.0
25.3,9.2,28.25,-94.09,2,42709406480000,8786.0
25.1,3.4,28.25,-94.09,2,42709406480000,8793.0
23.2,1.1,28.25,-94.09,1,42709406480000,8841.0
20.3,0.8,28.25,-94.09,1,42709406480000,8857.0
19.8,0.6,28.25,-94.09,1,42709406480000,8933.0
27.7,88.0,28.25,-94.09,3,42709406480000,8962.0
29.9,236.0,28.25,-94.09,3,42709406480000,8970.0
26.3,43.0,28.25,-94.09,3,42709406480000,8973.0
21.2,0.7,28.25,-94.09,1,42709406480000,9046.0
25.9,15.0,28.25,-94.09,2,42709406480000,9107.0
22.8,1.1,28.25,-94.09,1,42709406480000,9109.0
25.4,9.6,28.25,-94.09,2,42709406480000,9227.0
27.4,247.0,28.25,-94.09,3,42709406480000,9235.0
