PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
37.1,116.0,33.36,-93.55,1,3073100250000,6718.0
37.7,74.0,33.36,-93.55,1,3073100250000,6719.0
37.9,36.0,33.36,-93.55,1,3073100250000,6720.0
39.6,44.0,33.36,-93.55,1,3073100250000,6721.0
36.6,34.0,33.36,-93.55,1,3073100250000,6722.0
22.4,42.0,33.36,-93.55,2,3073100250000,6723.0
34.0,4.9,33.36,-93.55,2,3073100250000,6724.0
40.2,40.0,33.36,-93.55,2,3073100250000,6725.0
37.0,32.0,33.36,-93.55,1,3073100250000,6726.0
37.8,2.2,33.36,-93.55,2,3073100250000,6727.0
38.8,9.3,33.36,-93.55,2,3073100250000,6728.0
28.7,0.3,33.36,-93.55,2,3073100250000,6729.0
22.6,83.0,33.36,-93.55,2,3073100250000,6730.0
18.4,6.6,33.36,-93.55,1,3073100250000,6731.0
28.5,4.9,33.36,-93.55,1,3073100250000,6732.0
30.4,11.0,33.36,-93.55,1,3073100250000,6733.0
29.4,13.0,33.36,-93.55,1,3073100250000,6734.0
30.8,18.0,33.36,-93.55,1,3073100250000,6735.0
25.3,10.0,33.36,-93.55,1,3073100250000,6736.0
34.3,6.6,33.36,-93.55,2,3073100250000,6737.0
21.8,15.0,33.36,-93.55,1,3073100250000,6738.0
18.8,6.6,33.36,-93.55,1,3073100250000,6739.0
21.0,8.4,33.36,-93.55,1,3073100250000,6741.0
22.8,48.0,33.36,-93.55,2,3073100250000,6742.0
19.5,373.0,33.36,-93.55,2,3073100250000,6743.0
17.7,308.0,33.36,-93.55,2,3073100250000,6744.0
23.8,185.0,33.36,-93.55,2,3073100250000,6745.0
20.9,47.0,33.36,-93.55,2,3073100250000,6746.0
15.3,7.5,33.36,-93.55,1,3073100250000,6747.0
31.3,3.2,33.36,-93.55,2,3073100250000,6748.0
36.3,1.5,33.36,-93.55,2,3073100250000,6749.0
25.0,6.6,33.36,-93.55,1,3073100250000,6750.0
27.4,4.0,33.36,-93.55,1,3073100250000,6751.0
32.3,3.2,33.36,-93.55,2,3073100250000,6752.0
36.7,5.8,33.36,-93.55,2,3073100250000,6753.0
39.1,4.9,33.36,-93.55,2,3073100250000,6754.0
41.3,16.0,33.36,-93.55,2,3073100250000,6755.0
41.6,9.3,33.36,-93.55,2,3073100250000,6756.0
41.2,4.9,33.36,-93.55,2,3073100250000,6757.0
41.2,1.6,33.36,-93.55,2,3073100250000,6758.0
37.5,6.7,33.36,-93.55,2,3073100250000,6759.0
39.0,2.5,33.36,-93.55,2,3073100250000,6760.0
32.0,9.3,33.36,-93.55,2,3073100250000,6761.0
38.9,8.4,33.36,-93.55,2,3073100250000,6762.0
25.6,16.0,33.36,-93.55,1,3073100250000,6763.0
28.8,11.0,33.36,-93.55,1,3073100250000,6764.0
33.0,17.0,33.36,-93.55,1,3073100250000,6765.0
39.1,80.0,33.36,-93.55,1,3073100250000,6766.0
23.1,30.0,33.36,-93.55,2,3073100250000,6768.0
21.6,12.0,33.36,-93.55,1,3073100250000,6769.0
22.6,8.7,33.36,-93.55,1,3073100250000,6770.0
26.2,5.9,33.36,-93.55,1,3073100250000,6771.0
20.2,99.0,33.36,-93.55,2,3073100250000,6772.0
15.6,14.0,33.36,-93.55,2,3073100250000,6773.0
16.8,4.2,33.36,-93.55,1,3073100250000,6774.0
18.0,225.0,33.36,-93.55,2,3073100250000,6775.0
14.2,67.0,33.36,-93.55,2,3073100250000,6776.0
14.3,188.0,33.36,-93.55,2,3073100250000,6777.0
14.5,243.0,33.36,-93.55,2,3073100250000,6778.0
15.2,276.0,33.36,-93.55,2,3073100250000,6779.0
21.0,261.0,33.36,-93.55,2,3073100250000,6780.0
13.9,214.0,33.36,-93.55,2,3073100250000,6781.0
15.2,28.0,33.36,-93.55,2,3073100250000,6782.0
19.7,15.0,33.36,-93.55,2,3073100250000,6783.0
15.3,3.2,33.36,-93.55,1,3073100250000,6784.0
18.4,7.5,33.36,-93.55,1,3073100250000,6785.0
20.5,5.1,33.36,-93.55,1,3073100250000,6786.0
18.4,1.3,33.36,-93.55,1,3073100250000,6787.0
23.5,3.7,33.36,-93.55,1,3073100250000,6788.0
27.3,7.0,33.36,-93.55,1,3073100250000,6789.0
24.7,20.0,33.36,-93.55,1,3073100250000,6791.0
21.4,25.0,33.36,-93.55,2,3073100250000,6792.0
18.7,21.0,33.36,-93.55,2,3073100250000,6793.0
23.5,17.0,33.36,-93.55,1,3073100250000,6794.0
19.9,8.4,33.36,-93.55,1,3073100250000,6795.0
18.5,12.0,33.36,-93.55,1,3073100250000,6796.0
26.4,13.0,33.36,-93.55,1,3073100250000,6797.0
27.8,26.0,33.36,-93.55,2,3073100250000,6798.0
27.8,4.9,33.36,-93.55,1,3073100250000,6799.0
27.8,2.3,33.36,-93.55,1,3073100250000,6800.0
20.9,3.2,33.36,-93.55,1,3073100250000,6801.0
20.3,11.0,33.36,-93.55,1,3073100250000,6802.0
16.8,96.0,33.36,-93.55,2,3073100250000,6803.0
17.3,680.0,33.36,-93.55,2,3073100250000,6804.0
14.0,582.0,33.36,-93.55,2,3073100250000,6805.0
16.8,243.0,33.36,-93.55,2,3073100250000,6806.0
16.2,338.0,33.36,-93.55,2,3073100250000,6807.0
15.8,445.0,33.36,-93.55,2,3073100250000,6808.0
12.8,156.0,33.36,-93.55,2,3073100250000,6809.0
14.4,153.0,33.36,-93.55,2,3073100250000,6810.0
14.9,345.0,33.36,-93.55,2,3073100250000,6811.0
16.2,370.0,33.36,-93.55,2,3073100250000,6812.0
24.7,52.0,33.36,-93.55,2,3073100250000,6813.0
29.0,2.5,33.36,-93.55,2,3073100250000,6814.0
21.0,6.1,33.36,-93.55,1,3073100250000,6815.0
24.1,40.0,33.36,-93.55,2,3073100250000,6816.0
32.6,14.0,33.36,-93.55,1,3073100250000,6817.0
29.4,9.1,33.36,-93.55,1,3073100250000,6818.0
27.5,10.0,33.36,-93.55,1,3073100250000,6819.0
25.3,5.8,33.36,-93.55,1,3073100250000,6820.0
