PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
19.3,22.0,31.88,-89.66,2,23127202660000,10136.0
21.0,32.0,31.88,-89.66,2,23127202660000,10138.0
21.8,40.0,31.88,-89.66,2,23127202660000,10142.0
21.6,35.0,31.88,-89.66,2,23127202660000,10146.0
23.1,55.0,31.88,-89.66,2,23127202660000,10148.0
18.5,18.0,31.88,-89.66,2,23127202660000,10308.0
19.7,25.0,31.88,-89.66,2,23127202660000,10309.0
20.6,27.0,31.88,-89.66,2,23127202660000,10316.0
18.8,23.0,31.88,-89.66,2,23127202660000,10317.0
17.5,12.0,31.88,-89.66,2,23127202660000,10318.0
22.6,50.0,31.88,-89.66,2,23127202660000,10319.0
20.9,19.0,31.88,-89.66,2,23127202660000,10320.0
23.0,60.0,31.88,-89.66,2,23127202660000,10410.0
15.2,1.3,31.88,-89.66,3,23127202660000,10414.0
16.2,3.2,31.88,-89.66,3,23127202660000,10416.0
20.0,23.0,31.88,-89.66,2,23127202660000,10418.0
20.2,25.0,31.88,-89.66,2,23127202660000,10420.0
19.4,20.0,31.88,-89.66,2,23127202660000,10726.0
20.6,30.0,31.88,-89.66,2,23127202660000,10728.0
17.8,14.0,31.88,-89.66,2,23127202660000,10730.0
21.5,30.0,31.88,-89.66,2,23127202660000,10732.0
21.8,32.0,31.88,-89.66,2,23127202660000,10734.0
14.4,8.7,31.88,-89.66,1,23127202660000,10736.0
11.6,1.2,31.88,-89.66,3,23127202660000,11718.0
15.7,8.4,31.88,-89.66,1,23127202660000,11840.0
18.8,7.3,31.88,-89.66,1,23127202660000,11842.0
21.3,27.0,31.88,-89.66,2,23127202660000,11844.0
23.5,65.0,31.88,-89.66,2,23127202660000,11846.0
21.6,37.0,31.88,-89.66,2,23127202660000,11850.0
15.2,8.3,31.88,-89.66,1,23127202660000,12257.0
19.0,22.0,31.88,-89.66,2,23127202660000,12259.0
21.4,28.0,31.88,-89.66,2,23127202660000,12263.0
12.3,0.6,31.88,-89.66,3,23127202660000,12290.0
16.5,7.5,31.88,-89.66,1,23127202660000,12300.0
14.1,2.4,31.88,-89.66,3,23127202660000,12302.0
16.4,6.3,31.88,-89.66,1,23127202660000,12772.0
16.8,7.2,31.88,-89.66,1,23127202660000,12774.0
15.9,5.6,31.88,-89.66,1,23127202660000,12838.0
21.1,30.0,31.88,-89.66,2,23127202660000,12840.0
23.6,110.0,31.88,-89.66,2,23127202660000,12844.0
21.3,26.0,31.88,-89.66,2,23127202660000,12854.0
19.7,20.0,31.88,-89.66,2,23127202660000,12856.0
22.3,45.0,31.88,-89.66,2,23127202660000,12858.0
19.8,25.0,31.88,-89.66,2,23127202660000,12860.0
17.4,12.0,31.88,-89.66,2,23127202660000,12925.0
15.8,7.3,31.88,-89.66,1,23127202660000,12926.0
17.6,14.0,31.88,-89.66,2,23127202660000,12927.0
17.9,15.0,31.88,-89.66,2,23127202660000,12986.0
18.2,20.0,31.88,-89.66,2,23127202660000,12987.0
19.8,23.0,31.88,-89.66,2,23127202660000,13430.0
19.9,27.0,31.88,-89.66,2,23127202660000,13432.0
16.8,8.5,31.88,-89.66,1,23127202660000,13512.0
18.4,20.0,31.88,-89.66,2,23127202660000,13516.0
15.7,4.3,31.88,-89.66,1,23127202660000,13564.0
18.8,24.0,31.88,-89.66,2,23127202660000,13576.0
15.2,4.3,31.88,-89.66,1,23127202660000,13592.0
16.7,7.5,31.88,-89.66,1,23127202660000,13596.0
21.9,40.0,31.88,-89.66,2,23127202660000,13604.0
22.4,55.0,31.88,-89.66,2,23127202660000,13610.0
20.6,27.0,31.88,-89.66,2,23127202660000,13616.0
17.5,14.0,31.88,-89.66,2,23127202660000,13618.0
14.3,6.2,31.88,-89.66,1,23127202660000,13620.0
14.2,5.6,31.88,-89.66,1,23127202660000,13632.0
