PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
28.8,270.0,29.18,-94.52,3,42708400590000,8548.0
27.6,21.0,29.18,-94.52,2,42708400590000,8549.0
23.3,2.8,29.18,-94.52,2,42708400590000,8558.0
30.5,410.0,29.18,-94.52,3,42708400590000,8562.0
32.1,550.0,29.18,-94.52,3,42708400590000,8566.0
25.0,8.2,29.18,-94.52,2,42708400590000,8920.0
30.7,330.0,29.18,-94.52,3,42708400590000,8922.0
26.4,9.4,29.18,-94.52,2,42708400590000,8924.0
19.6,0.8,29.18,-94.52,2,42708400590000,9259.0
25.9,37.0,29.18,-94.52,2,42708400590000,9260.0
16.3,0.4,29.18,-94.52,2,42708400590000,9383.0
26.4,18.0,29.18,-94.52,2,42708400590000,9385.0
27.7,32.0,29.18,-94.52,2,42708400590000,9394.0
28.4,50.0,29.18,-94.52,2,42708400590000,9396.0
34.6,350.0,29.18,-94.52,1,42708400590000,9405.0
32.4,700.0,29.18,-94.52,3,42708400590000,9410.0
33.8,1250.0,29.18,-94.52,1,42708400590000,9415.0
35.2,1450.0,29.18,-94.52,1,42708400590000,9416.0
34.4,1300.0,29.18,-94.52,1,42708400590000,9418.0
34.5,1550.0,29.18,-94.52,1,42708400590000,9420.0
33.8,780.0,29.18,-94.52,1,42708400590000,9430.0
35.1,2100.0,29.18,-94.52,1,42708400590000,9440.0
34.3,1850.0,29.18,-94.52,1,42708400590000,9442.0
34.0,2050.0,29.18,-94.52,1,42708400590000,9456.0
30.1,360.0,29.18,-94.52,3,42708400590000,9458.0
30.9,1050.0,29.18,-94.52,3,42708400590000,9462.0
27.5,13.0,29.18,-94.52,2,42708400590000,9763.0
33.2,975.0,29.18,-94.52,1,42708400590000,9764.0
33.9,620.0,29.18,-94.52,1,42708400590000,9765.0
22.1,3.7,29.18,-94.52,2,42708400590000,9767.0
24.0,6.2,29.18,-94.52,2,42708400590000,9818.0
33.1,1700.0,29.18,-94.52,1,42708400590000,9822.0
33.7,2100.0,29.18,-94.52,1,42708400590000,9827.0
