PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
18.0,650.0,33.18,-92.9,2,3139035120000,7585.0
19.7,176.0,33.18,-92.9,2,3139035120000,7586.0
6.4,520.0,33.18,-92.9,1,3139035120000,7588.0
17.9,11.0,33.18,-92.9,1,3139035120000,7589.0
18.4,23.0,33.18,-92.9,1,3139035120000,7590.0
16.5,10.0,33.18,-92.9,1,3139035120000,7591.0
21.9,345.0,33.18,-92.9,2,3139035120000,7592.0
26.0,3040.0,33.18,-92.9,3,3139035120000,7604.0
25.8,6390.0,33.18,-92.9,3,3139035120000,7605.0
26.4,1440.0,33.18,-92.9,3,3139035120000,7606.0
15.6,1220.0,33.18,-92.9,2,3139035120000,7607.0
26.6,182.0,33.18,-92.9,3,3139035120000,7608.0
22.9,923.0,33.18,-92.9,3,3139035120000,7609.0
23.7,1860.0,33.18,-92.9,3,3139035120000,7610.0
20.5,243.0,33.18,-92.9,2,3139035120000,7611.0
22.6,644.0,33.18,-92.9,3,3139035120000,7612.0
24.4,1420.0,33.18,-92.9,3,3139035120000,7613.0
22.9,804.0,33.18,-92.9,3,3139035120000,7614.0
21.0,319.0,33.18,-92.9,2,3139035120000,7615.0
23.0,587.0,33.18,-92.9,3,3139035120000,7616.0
24.5,508.0,33.18,-92.9,3,3139035120000,7617.0
22.4,1080.0,33.18,-92.9,3,3139035120000,7618.0
21.6,1070.0,33.18,-92.9,3,3139035120000,7619.0
23.4,1550.0,33.18,-92.9,3,3139035120000,7620.0
25.3,1130.0,33.18,-92.9,3,3139035120000,7621.0
21.8,119.0,33.18,-92.9,2,3139035120000,7622.0
21.8,165.0,33.18,-92.9,2,3139035120000,7623.0
14.8,45.0,33.18,-92.9,1,3139035120000,7624.0
20.4,2620.0,33.18,-92.9,3,3139035120000,7625.0
24.7,2100.0,33.18,-92.9,3,3139035120000,7626.0
21.9,422.0,33.18,-92.9,2,3139035120000,7627.0
17.6,158.0,33.18,-92.9,1,3139035120000,7628.0
21.0,101.0,33.18,-92.9,2,3139035120000,7629.0
16.3,6.0,33.18,-92.9,1,3139035120000,7630.0
14.8,38.0,33.18,-92.9,1,3139035120000,7631.0
13.7,26.0,33.18,-92.9,1,3139035120000,7633.0
12.2,7.0,33.18,-92.9,1,3139035120000,7634.0
18.6,68.0,33.18,-92.9,1,3139035120000,7637.0
20.8,396.0,33.18,-92.9,2,3139035120000,7638.0
