PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
17.1,13.0,30.98,-87.15,2,9113202220000,15648.0
15.6,8.62,30.98,-87.15,2,9113202220000,15649.0
4.0,0.01,30.98,-87.15,1,9113202220000,15650.0
5.1,0.01,30.98,-87.15,1,9113202220000,15651.0
5.0,0.01,30.98,-87.15,1,9113202220000,15652.0
6.8,0.01,30.98,-87.15,1,9113202220000,15653.0
6.8,0.01,30.98,-87.15,1,9113202220000,15654.0
8.5,0.01,30.98,-87.15,1,9113202220000,15655.0
6.0,0.01,30.98,-87.15,1,9113202220000,15656.0
6.0,0.01,30.98,-87.15,1,9113202220000,15657.0
9.6,0.08,30.98,-87.15,3,9113202220000,15658.0
7.0,0.02,30.98,-87.15,3,9113202220000,15659.0
5.2,0.01,30.98,-87.15,1,9113202220000,15660.0
6.7,0.01,30.98,-87.15,1,9113202220000,15661.0
6.1,0.01,30.98,-87.15,1,9113202220000,15662.0
4.8,0.01,30.98,-87.15,1,9113202220000,15663.0
4.6,0.01,30.98,-87.15,1,9113202220000,15664.0
5.1,0.01,30.98,-87.15,1,9113202220000,15665.0
4.6,0.01,30.98,-87.15,1,9113202220000,15666.0
5.1,0.01,30.98,-87.15,1,9113202220000,15667.0
4.6,0.01,30.98,-87.15,1,9113202220000,15668.0
4.8,0.01,30.98,-87.15,1,9113202220000,15669.0
4.4,0.01,30.98,-87.15,1,9113202220000,15670.0
4.3,0.01,30.98,-87.15,1,9113202220000,15671.0
4.4,0.01,30.98,-87.15,1,9113202220000,15672.0
4.3,0.01,30.98,-87.15,1,9113202220000,15673.0
4.1,0.01,30.98,-87.15,1,9113202220000,15674.0
4.9,0.01,30.98,-87.15,1,9113202220000,15675.0
4.0,0.01,30.98,-87.15,1,9113202220000,15676.0
4.8,0.01,30.98,-87.15,1,9113202220000,15677.0
4.2,0.01,30.98,-87.15,1,9113202220000,15678.0
4.5,0.01,30.98,-87.15,1,9113202220000,15679.0
7.2,0.01,30.98,-87.15,1,9113202220000,15680.0
5.1,0.01,30.98,-87.15,1,9113202220000,15681.0
4.9,0.01,30.98,-87.15,1,9113202220000,15682.0
5.0,0.01,30.98,-87.15,1,9113202220000,15683.0
4.4,0.01,30.98,-87.15,1,9113202220000,15684.0
4.2,0.01,30.98,-87.15,1,9113202220000,15685.0
4.6,0.01,30.98,-87.15,1,9113202220000,15686.0
4.3,0.01,30.98,-87.15,1,9113202220000,15687.0
9.1,0.08,30.98,-87.15,3,9113202220000,15688.0
9.4,0.25,30.98,-87.15,3,9113202220000,15689.0
9.2,0.14,30.98,-87.15,3,9113202220000,15690.0
8.2,0.12,30.98,-87.15,3,9113202220000,15691.0
6.7,0.01,30.98,-87.15,1,9113202220000,15692.0
9.3,0.06,30.98,-87.15,3,9113202220000,15693.0
8.2,0.02,30.98,-87.15,3,9113202220000,15694.0
7.9,0.02,30.98,-87.15,3,9113202220000,15695.0
