PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
22.6,9.7,28.0,-93.29,2,17702408670000,6735.0
21.5,5.4,28.0,-93.29,2,17702408670000,6745.0
22.3,8.0,28.0,-93.29,2,17702408670000,7000.0
20.7,4.7,28.0,-93.29,2,17702408670000,7078.0
21.3,6.1,28.0,-93.29,2,17702408670000,7090.0
22.5,9.8,28.0,-93.29,2,17702408670000,7234.0
20.6,2.9,28.0,-93.29,2,17702408670000,7262.0
21.5,3.7,28.0,-93.29,2,17702408670000,7290.0
27.8,320.0,28.0,-93.29,1,17702408670000,8516.0
27.3,270.0,28.0,-93.29,1,17702408670000,8529.0
25.3,27.0,28.0,-93.29,3,17702408670000,9278.0
21.5,3.6,28.0,-93.29,2,17702408670000,9305.0
21.1,3.2,28.0,-93.29,2,17702408670000,9320.0
26.8,15.0,28.0,-93.29,3,17702408670000,9345.0
22.9,5.6,28.0,-93.29,2,17702408670000,9349.0
24.0,7.0,28.0,-93.29,2,17702408670000,9407.0
