PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
19.9,3.1,28.67,-95.26,2,42706402620100,8910.0
17.6,0.4,28.67,-95.26,2,42706402620100,8929.0
33.2,330.0,28.67,-95.26,3,42706402620100,8933.0
17.4,0.2,28.67,-95.26,2,42706402620100,8942.0
30.5,705.0,28.67,-95.26,3,42706402620100,8945.0
31.5,785.0,28.67,-95.26,3,42706402620100,8947.0
31.3,900.0,28.67,-95.26,3,42706402620100,8951.0
29.9,810.0,28.67,-95.26,3,42706402620100,8953.0
30.9,950.0,28.67,-95.26,3,42706402620100,8955.0
23.5,8.8,28.67,-95.26,2,42706402620100,8963.0
17.7,1.0,28.67,-95.26,2,42706402620100,8966.0
15.1,0.1,28.67,-95.26,2,42706402620100,8974.0
30.1,1100.0,28.67,-95.26,3,42706402620100,8976.0
30.5,1150.0,28.67,-95.26,3,42706402620100,8978.0
23.4,9.0,28.67,-95.26,2,42706402620100,8984.0
27.0,310.0,28.67,-95.26,1,42706402620100,8985.0
19.5,4.7,28.67,-95.26,2,42706402620100,8987.0
30.8,975.0,28.67,-95.26,3,42706402620100,8988.0
25.8,87.0,28.67,-95.26,2,42706402620100,8992.0
29.7,135.0,28.67,-95.26,1,42706402620100,8994.0
22.4,7.3,28.67,-95.26,2,42706402620100,8998.0
26.6,445.0,28.67,-95.26,1,42706402620100,9000.0
26.0,300.0,28.67,-95.26,1,42706402620100,9003.0
30.8,475.0,28.67,-95.26,3,42706402620100,9006.0
28.0,420.0,28.67,-95.26,1,42706402620100,9009.0
29.9,480.0,28.67,-95.26,3,42706402620100,9015.0
29.0,660.0,28.67,-95.26,3,42706402620100,9017.0
28.2,530.0,28.67,-95.26,1,42706402620100,9018.0
31.8,635.0,28.67,-95.26,3,42706402620100,9020.0
18.2,1.1,28.67,-95.26,2,42706402620100,9022.0
24.8,61.0,28.67,-95.26,2,42706402620100,9024.0
30.6,590.0,28.67,-95.26,3,42706402620100,9026.0
29.4,755.0,28.67,-95.26,3,42706402620100,9028.0
29.1,705.0,28.67,-95.26,3,42706402620100,9030.0
26.3,330.0,28.67,-95.26,1,42706402620100,9032.0
17.3,0.5,28.67,-95.26,2,42706402620100,9034.0
29.2,550.0,28.67,-95.26,3,42706402620100,9042.0
26.1,275.0,28.67,-95.26,1,42706402620100,9044.0
26.5,235.0,28.67,-95.26,1,42706402620100,9046.0
28.2,415.0,28.67,-95.26,1,42706402620100,9050.0
33.2,715.0,28.67,-95.26,3,42706402620100,9051.0
26.7,290.0,28.67,-95.26,1,42706402620100,9062.0
16.6,0.7,28.67,-95.26,2,42706402620100,9076.0
29.2,655.0,28.67,-95.26,3,42706402620100,9101.0
30.9,705.0,28.67,-95.26,3,42706402620100,9103.0
31.1,1025.0,28.67,-95.26,3,42706402620100,9106.0
29.4,600.0,28.67,-95.26,3,42706402620100,9109.0
29.6,730.0,28.67,-95.26,3,42706402620100,9112.0
29.8,775.0,28.67,-95.26,3,42706402620100,9115.0
30.0,1250.0,28.67,-95.26,3,42706402620100,9118.0
30.0,1200.0,28.67,-95.26,3,42706402620100,9119.0
31.8,1300.0,28.67,-95.26,3,42706402620100,9121.0
32.5,1350.0,28.67,-95.26,3,42706402620100,9124.0
30.4,1150.0,28.67,-95.26,3,42706402620100,9129.0
30.5,820.0,28.67,-95.26,3,42706402620100,9136.0
35.8,1375.0,28.67,-95.26,3,42706402620100,9139.0
29.3,1075.0,28.67,-95.26,3,42706402620100,9143.0
30.9,780.0,28.67,-95.26,3,42706402620100,9144.0
35.5,1425.0,28.67,-95.26,3,42706402620100,9147.0
36.9,1500.0,28.67,-95.26,3,42706402620100,9150.0
21.4,5.3,28.67,-95.26,2,42706402620100,9156.0
32.8,380.0,28.67,-95.26,3,42706402620100,9165.0
29.9,885.0,28.67,-95.26,3,42706402620100,9168.0
32.7,595.0,28.67,-95.26,3,42706402620100,9171.0
32.3,1275.0,28.67,-95.26,3,42706402620100,9174.0
29.5,280.0,28.67,-95.26,1,42706402620100,9180.0
32.0,1200.0,28.67,-95.26,3,42706402620100,9187.0
32.4,1225.0,28.67,-95.26,3,42706402620100,9189.0
27.7,240.0,28.67,-95.26,1,42706402620100,9198.0
30.8,370.0,28.67,-95.26,3,42706402620100,9204.0
29.0,365.0,28.67,-95.26,1,42706402620100,9206.0
31.7,465.0,28.67,-95.26,3,42706402620100,9210.0
32.0,795.0,28.67,-95.26,3,42706402620100,9212.0
33.0,835.0,28.67,-95.26,3,42706402620100,9214.0
35.7,915.0,28.67,-95.26,3,42706402620100,9216.0
19.8,0.9,28.67,-95.26,2,42706402620100,9218.0
20.0,1.2,28.67,-95.26,2,42706402620100,9220.0
28.7,670.0,28.67,-95.26,3,42706402620100,9221.0
24.2,19.0,28.67,-95.26,2,42706402620100,9223.0
26.9,315.0,28.67,-95.26,1,42706402620100,9228.0
27.5,820.0,28.67,-95.26,3,42706402620100,9241.0
27.4,420.0,28.67,-95.26,1,42706402620100,9255.0
29.2,1450.0,28.67,-95.26,3,42706402620100,9261.0
