PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.9,38.0,31.23,-90.5,2,23113000670000,10959.0
28.3,76.0,31.23,-90.5,3,23113000670000,10961.0
28.8,123.0,31.23,-90.5,3,23113000670000,10963.0
27.1,61.0,31.23,-90.5,2,23113000670000,10965.0
26.0,18.0,31.23,-90.5,2,23113000670000,10970.0
27.5,84.0,31.23,-90.5,2,23113000670000,10972.0
28.3,113.0,31.23,-90.5,3,23113000670000,10973.0
27.4,55.0,31.23,-90.5,2,23113000670000,10974.0
30.5,146.0,31.23,-90.5,1,23113000670000,10977.0
28.7,183.0,31.23,-90.5,3,23113000670000,10979.0
29.6,176.0,31.23,-90.5,1,23113000670000,10980.0
31.2,204.0,31.23,-90.5,1,23113000670000,10982.0
32.0,253.0,31.23,-90.5,1,23113000670000,10983.0
31.8,191.0,31.23,-90.5,1,23113000670000,10985.0
