PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.4,180.0,28.37,-93.71,3,42711402940000,2854.0
26.8,160.0,28.37,-93.71,3,42711402940000,2856.0
28.1,400.0,28.37,-93.71,1,42711402940000,2858.0
19.0,7.1,28.37,-93.71,2,42711402940000,2919.0
26.1,110.0,28.37,-93.71,3,42711402940000,3223.0
25.5,69.0,28.37,-93.71,3,42711402940000,3225.0
25.0,65.0,28.37,-93.71,3,42711402940000,3227.0
29.2,430.0,28.37,-93.71,1,42711402940000,3229.0
17.3,1.5,28.37,-93.71,2,42711402940000,3672.0
30.9,1000.0,28.37,-93.71,1,42711402940000,3682.0
26.7,200.0,28.37,-93.71,3,42711402940000,3688.0
26.0,100.0,28.37,-93.71,3,42711402940000,3690.0
19.1,8.2,28.37,-93.71,2,42711402940000,3692.0
19.2,8.8,28.37,-93.71,2,42711402940000,4202.0
24.7,26.0,28.37,-93.71,3,42711402940000,4204.0
18.7,6.3,28.37,-93.71,2,42711402940000,4234.0
25.8,95.0,28.37,-93.71,3,42711402940000,4239.0
31.2,1400.0,28.37,-93.71,1,42711402940000,4248.0
31.3,1050.0,28.37,-93.71,1,42711402940000,4267.0
29.4,790.0,28.37,-93.71,1,42711402940000,4280.0
31.5,1300.0,28.37,-93.71,1,42711402940000,4285.0
24.1,48.0,28.37,-93.71,3,42711402940000,4287.0
17.7,3.9,28.37,-93.71,2,42711402940000,4296.0
28.0,310.0,28.37,-93.71,1,42711402940000,4298.0
24.3,37.0,28.37,-93.71,3,42711402940000,4826.0
17.8,5.0,28.37,-93.71,2,42711402940000,4861.5
26.0,78.0,28.37,-93.71,3,42711402940000,6937.5
26.5,85.0,28.37,-93.71,3,42711402940000,6968.0
16.7,0.2,28.37,-93.71,2,42711402940000,7469.0
16.5,0.1,28.37,-93.71,2,42711402940000,8003.5
17.2,0.6,28.37,-93.71,2,42711402940000,8010.0
16.7,0.3,28.37,-93.71,2,42711402940000,8253.0
32.0,1250.0,28.37,-93.71,1,42711402940000,8256.0
18.8,4.3,28.37,-93.71,2,42711402940000,8421.0
