PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.8,97.1,27.99,-96.26,2,42703403760000,6073.0
18.4,31.6,27.99,-96.26,1,42703403760000,6087.0
17.5,10.2,27.99,-96.26,1,42703403760000,6088.0
9.1,2.3,27.99,-96.26,3,42703403760000,6117.0
11.4,3.0,27.99,-96.26,3,42703403760000,6121.0
20.7,45.6,27.99,-96.26,1,42703403760000,6122.0
14.5,5.8,27.99,-96.26,1,42703403760000,6271.0
25.2,77.3,27.99,-96.26,2,42703403760000,6272.0
22.6,50.9,27.99,-96.26,2,42703403760000,6273.0
13.9,5.4,27.99,-96.26,1,42703403760000,6282.0
12.1,3.7,27.99,-96.26,3,42703403760000,6283.0
19.8,41.3,27.99,-96.26,1,42703403760000,6284.0
8.2,0.8,27.99,-96.26,3,42703403760000,6297.0
11.6,7.4,27.99,-96.26,3,42703403760000,6985.0
7.1,0.5,27.99,-96.26,3,42703403760000,6986.0
22.4,51.6,27.99,-96.26,1,42703403760000,6987.0
19.7,42.0,27.99,-96.26,1,42703403760000,6988.0
16.8,12.4,27.99,-96.26,1,42703403760000,6991.0
8.3,2.7,27.99,-96.26,3,42703403760000,6996.0
17.6,20.5,27.99,-96.26,1,42703403760000,6997.0
27.4,90.2,27.99,-96.26,2,42703403760000,6998.0
14.7,5.9,27.99,-96.26,1,42703403760000,7001.0
6.9,0.3,27.99,-96.26,3,42703403760000,7018.0
28.3,105.0,27.99,-96.26,2,42703403760000,7065.0
26.4,72.9,27.99,-96.26,2,42703403760000,7066.0
18.6,17.2,27.99,-96.26,1,42703403760000,7067.0
25.5,69.7,27.99,-96.26,2,42703403760000,7068.0
25.1,72.4,27.99,-96.26,2,42703403760000,7069.0
20.8,40.6,27.99,-96.26,1,42703403760000,7070.0
20.2,40.9,27.99,-96.26,1,42703403760000,7072.0
17.3,14.7,27.99,-96.26,1,42703403760000,7076.0
14.0,7.1,27.99,-96.26,1,42703403760000,7077.0
18.1,24.8,27.99,-96.26,1,42703403760000,7078.0
12.8,3.7,27.99,-96.26,3,42703403760000,7079.0
15.3,10.5,27.99,-96.26,1,42703403760000,7080.0
25.7,65.2,27.99,-96.26,2,42703403760000,7081.0
20.5,38.6,27.99,-96.26,1,42703403760000,7082.0
11.0,3.9,27.99,-96.26,3,42703403760000,7083.0
11.2,2.5,27.99,-96.26,3,42703403760000,7084.0
