PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
14.1,0.2,29.0,-89.63,3,17719407190000,11696.0
20.3,16.0,29.0,-89.63,2,17719407190000,11712.0
26.9,355.0,29.0,-89.63,1,17719407190000,11716.0
28.5,800.0,29.0,-89.63,1,17719407190000,11719.0
27.0,310.0,29.0,-89.63,1,17719407190000,11724.0
27.8,485.0,29.0,-89.63,1,17719407190000,11726.0
16.2,2.6,29.0,-89.63,3,17719407190000,11740.0
23.1,53.0,29.0,-89.63,1,17719407190000,11744.0
19.1,9.6,29.0,-89.63,2,17719407190000,12013.0
26.7,150.0,29.0,-89.63,1,17719407190000,12015.0
24.3,78.0,29.0,-89.63,1,17719407190000,12018.0
15.4,1.6,29.0,-89.63,3,17719407190000,12283.0
17.8,4.8,29.0,-89.63,2,17719407190000,12289.0
14.7,1.9,29.0,-89.63,3,17719407190000,12318.0
28.9,530.0,29.0,-89.63,1,17719407190000,12328.0
18.6,7.7,29.0,-89.63,2,17719407190000,12642.0
18.8,8.1,29.0,-89.63,2,17719407190000,12648.0
19.8,9.6,29.0,-89.63,2,17719407190000,12650.0
18.4,7.5,29.0,-89.63,2,17719407190000,12651.0
19.8,9.2,29.0,-89.63,2,17719407190000,12664.0
20.8,28.0,29.0,-89.63,2,17719407190000,12665.0
25.2,135.0,29.0,-89.63,1,17719407190000,12666.0
25.1,105.0,29.0,-89.63,1,17719407190000,12668.0
23.8,44.0,29.0,-89.63,1,17719407190000,12672.0
20.8,24.0,29.0,-89.63,2,17719407190000,12676.0
18.4,7.5,29.0,-89.63,2,17719407190000,12678.0
21.0,33.0,29.0,-89.63,2,17719407190000,12680.0
15.5,1.1,29.0,-89.63,3,17719407190000,12690.0
18.9,9.0,29.0,-89.63,2,17719407190000,12692.0
16.2,4.0,29.0,-89.63,3,17719407190000,12698.0
20.2,12.0,29.0,-89.63,2,17719407190000,12703.0
17.3,6.3,29.0,-89.63,2,17719407190000,12704.0
19.1,9.5,29.0,-89.63,2,17719407190000,12705.0
17.9,7.7,29.0,-89.63,2,17719407190000,12707.0
15.5,1.9,29.0,-89.63,3,17719407190000,12709.0
27.9,395.0,29.0,-89.63,1,17719407190000,12710.0
16.9,2.2,29.0,-89.63,3,17719407190000,12712.0
