PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
21.2,25.0,27.01,-97.89,3,42261307290000,4137.0
23.1,46.0,27.01,-97.89,3,42261307290000,4138.0
25.9,172.0,27.01,-97.89,2,42261307290000,4139.0
26.1,211.0,27.01,-97.89,2,42261307290000,4571.0
26.0,192.0,27.01,-97.89,2,42261307290000,4578.0
24.5,83.0,27.01,-97.89,2,42261307290000,4579.0
23.7,71.0,27.01,-97.89,3,42261307290000,4691.0
25.6,155.0,27.01,-97.89,2,42261307290000,4695.0
25.0,150.0,27.01,-97.89,3,42261307290000,4696.0
25.5,124.0,27.01,-97.89,2,42261307290000,4702.0
24.1,94.0,27.01,-97.89,3,42261307290000,4703.0
25.2,110.0,27.01,-97.89,2,42261307290000,4760.0
24.6,81.0,27.01,-97.89,2,42261307290000,4961.0
23.5,69.0,27.01,-97.89,3,42261307290000,4976.0
22.8,62.0,27.01,-97.89,3,42261307290000,4978.0
21.3,24.0,27.01,-97.89,3,42261307290000,4979.0
21.6,20.0,27.01,-97.89,3,42261307290000,5135.0
19.3,4.1,27.01,-97.89,1,42261307290000,5222.0
23.7,62.0,27.01,-97.89,3,42261307290000,5223.0
24.1,74.0,27.01,-97.89,3,42261307290000,5224.0
21.8,25.0,27.01,-97.89,3,42261307290000,5229.0
23.4,52.0,27.01,-97.89,3,42261307290000,5230.0
22.9,45.0,27.01,-97.89,3,42261307290000,5233.0
19.5,6.3,27.01,-97.89,1,42261307290000,5461.0
25.1,110.0,27.01,-97.89,2,42261307290000,5462.0
23.8,59.0,27.01,-97.89,3,42261307290000,5463.0
22.4,26.0,27.01,-97.89,3,42261307290000,5921.0
22.9,38.0,27.01,-97.89,3,42261307290000,5922.0
21.6,18.0,27.01,-97.89,3,42261307290000,5923.0
24.1,63.0,27.01,-97.89,3,42261307290000,5925.0
