PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
11.4,0.4,29.19,-88.77,3,17724401690000,1680.0
30.4,2450.0,29.19,-88.77,2,17724401690000,4691.0
32.4,1550.0,29.19,-88.77,2,17724401690000,4693.0
33.1,1375.0,29.19,-88.77,2,17724401690000,4694.0
29.3,219.0,29.19,-88.77,2,17724401690000,4990.0
31.6,1150.0,29.19,-88.77,2,17724401690000,4991.0
28.6,195.0,29.19,-88.77,2,17724401690000,4992.0
28.3,80.0,29.19,-88.77,2,17724401690000,4993.0
30.5,875.0,29.19,-88.77,2,17724401690000,4994.0
28.5,68.0,29.19,-88.77,2,17724401690000,4996.0
31.1,1425.0,29.19,-88.77,2,17724401690000,4998.0
21.2,3.5,29.19,-88.77,1,17724401690000,4999.0
24.7,5.2,29.19,-88.77,1,17724401690000,5108.0
27.7,32.0,29.19,-88.77,2,17724401690000,5109.0
24.1,2.7,29.19,-88.77,1,17724401690000,5110.0
23.0,1.9,29.19,-88.77,1,17724401690000,5503.0
21.9,1.8,29.19,-88.77,1,17724401690000,5504.0
21.9,155.0,29.19,-88.77,2,17724401690000,5508.0
24.2,32.0,29.19,-88.77,2,17724401690000,5558.0
26.8,41.0,29.19,-88.77,2,17724401690000,5658.0
31.8,865.0,29.19,-88.77,2,17724401690000,5660.0
19.3,1.6,29.19,-88.77,1,17724401690000,5747.0
21.5,4.1,29.19,-88.77,1,17724401690000,5748.0
22.7,5.3,29.19,-88.77,1,17724401690000,5751.0
18.6,3.4,29.19,-88.77,1,17724401690000,5754.0
22.5,1.4,29.19,-88.77,1,17724401690000,6063.0
22.2,3.0,29.19,-88.77,1,17724401690000,6066.0
24.1,15.0,29.19,-88.77,2,17724401690000,6072.0
21.3,5.2,29.19,-88.77,1,17724401690000,6074.0
23.3,11.0,29.19,-88.77,1,17724401690000,6084.0
22.6,1.1,29.19,-88.77,1,17724401690000,6086.0
22.4,3.7,29.19,-88.77,1,17724401690000,6092.0
23.3,5.4,29.19,-88.77,1,17724401690000,6094.0
22.1,4.2,29.19,-88.77,1,17724401690000,6234.0
21.4,1.6,29.19,-88.77,1,17724401690000,6630.0
23.2,9.0,29.19,-88.77,1,17724401690000,6632.0
26.7,160.0,29.19,-88.77,2,17724401690000,6646.0
21.2,1.2,29.19,-88.77,1,17724401690000,6743.0
21.6,4.1,29.19,-88.77,1,17724401690000,6749.0
19.4,1.5,29.19,-88.77,1,17724401690000,6782.0
29.3,650.0,29.19,-88.77,2,17724401690000,6876.0
21.2,1.8,29.19,-88.77,1,17724401690000,6961.0
21.1,4.2,29.19,-88.77,1,17724401690000,7265.0
23.0,5.6,29.19,-88.77,1,17724401690000,7988.0
10.2,5.2,29.19,-88.77,3,17724401690000,8138.0
17.4,4.1,29.19,-88.77,1,17724401690000,8139.0
31.9,1275.0,29.19,-88.77,2,17724401690000,8140.0
22.0,8.5,29.19,-88.77,1,17724401690000,8142.0
20.1,4.8,29.19,-88.77,1,17724401690000,8144.0
20.5,4.4,29.19,-88.77,1,17724401690000,8146.0
19.9,2.5,29.19,-88.77,1,17724401690000,8148.0
19.1,3.5,29.19,-88.77,1,17724401690000,8152.0
21.7,2.7,29.19,-88.77,1,17724401690000,8497.0
22.0,4.4,29.19,-88.77,1,17724401690000,8900.0
23.1,2.3,29.19,-88.77,1,17724401690000,8947.0
22.6,5.6,29.19,-88.77,1,17724401690000,9112.0
21.7,4.0,29.19,-88.77,1,17724401690000,9407.0
22.7,3.8,29.19,-88.77,1,17724401690000,9415.0
20.1,1.6,29.19,-88.77,1,17724401690000,9494.0
21.7,2.3,29.19,-88.77,1,17724401690000,9496.0
22.5,1.7,29.19,-88.77,1,17724401690000,9508.0
