PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
27.4,61.0,28.07,-93.17,1,17702403400000,3063.0
19.8,9.1,28.07,-93.17,2,17702403400000,3103.0
25.3,55.0,28.07,-93.17,1,17702403400000,3116.0
20.7,12.0,28.07,-93.17,2,17702403400000,3129.5
28.4,370.0,28.07,-93.17,3,17702403400000,3143.0
17.4,4.8,28.07,-93.17,2,17702403400000,3421.5
17.9,2.9,28.07,-93.17,2,17702403400000,4081.0
19.6,1.3,28.07,-93.17,2,17702403400000,4109.5
15.2,0.8,28.07,-93.17,2,17702403400000,4167.0
17.4,7.5,28.07,-93.17,2,17702403400000,4510.0
17.3,1.9,28.07,-93.17,2,17702403400000,4772.0
31.4,220.0,28.07,-93.17,3,17702403400000,4777.5
29.2,115.0,28.07,-93.17,3,17702403400000,4785.0
24.0,24.0,28.07,-93.17,1,17702403400000,4796.0
18.4,6.2,28.07,-93.17,2,17702403400000,4823.5
29.7,195.0,28.07,-93.17,3,17702403400000,5005.0
23.6,28.0,28.07,-93.17,1,17702403400000,5009.0
26.9,73.0,28.07,-93.17,1,17702403400000,5013.0
22.5,7.8,28.07,-93.17,1,17702403400000,5023.0
23.5,28.0,28.07,-93.17,1,17702403400000,5035.0
26.2,67.0,28.07,-93.17,1,17702403400000,5047.0
27.9,110.0,28.07,-93.17,1,17702403400000,5063.5
16.8,1.7,28.07,-93.17,2,17702403400000,5120.0
25.8,56.0,28.07,-93.17,1,17702403400000,5138.0
16.6,0.2,28.07,-93.17,2,17702403400000,5499.0
15.9,0.6,28.07,-93.17,2,17702403400000,5943.0
18.6,9.7,28.07,-93.17,2,17702403400000,6062.5
17.2,7.4,28.07,-93.17,2,17702403400000,6073.0
17.8,9.1,28.07,-93.17,2,17702403400000,6078.0
16.6,1.1,28.07,-93.17,2,17702403400000,6085.0
17.2,0.4,28.07,-93.17,2,17702403400000,6330.0
19.7,4.8,28.07,-93.17,2,17702403400000,6682.0
19.2,6.1,28.07,-93.17,2,17702403400000,7841.0
19.8,3.1,28.07,-93.17,2,17702403400000,7845.0
32.1,2450.0,28.07,-93.17,3,17702403400000,7857.5
28.6,270.0,28.07,-93.17,3,17702403400000,7862.0
32.0,485.0,28.07,-93.17,3,17702403400000,7866.0
21.6,140.0,28.07,-93.17,2,17702403400000,7870.5
30.4,475.0,28.07,-93.17,3,17702403400000,7891.0
18.9,7.7,28.07,-93.17,2,17702403400000,7899.0
