PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
20.9,23.0,28.67,-99.95,2,42507310060000,2686.0
21.3,42.0,28.67,-99.95,2,42507310060000,2687.0
20.6,21.0,28.67,-99.95,2,42507310060000,2690.0
20.3,19.0,28.67,-99.95,2,42507310060000,2691.0
21.1,39.0,28.67,-99.95,2,42507310060000,2692.0
21.2,47.0,28.67,-99.95,2,42507310060000,2717.0
20.3,26.0,28.67,-99.95,2,42507310060000,2720.0
20.9,37.0,28.67,-99.95,2,42507310060000,2723.0
17.4,3.7,28.67,-99.95,3,42507310060000,2846.0
19.7,14.0,28.67,-99.95,2,42507310060000,2849.0
20.3,31.0,28.67,-99.95,2,42507310060000,2852.0
20.2,19.0,28.67,-99.95,2,42507310060000,2901.0
19.7,9.4,28.67,-99.95,2,42507310060000,2903.0
18.2,6.4,28.67,-99.95,3,42507310060000,2905.0
20.6,19.0,28.67,-99.95,2,42507310060000,2983.0
19.4,9.3,28.67,-99.95,2,42507310060000,2984.0
20.2,21.0,28.67,-99.95,2,42507310060000,2986.0
20.8,32.0,28.67,-99.95,2,42507310060000,2987.0
20.5,29.0,28.67,-99.95,2,42507310060000,2988.0
20.6,19.0,28.67,-99.95,2,42507310060000,3003.0
19.7,9.1,28.67,-99.95,2,42507310060000,3005.0
16.2,0.3,28.67,-99.95,1,42507310060000,3335.0
16.0,0.1,28.67,-99.95,1,42507310060000,3337.0
16.5,0.4,28.67,-99.95,1,42507310060000,3338.0
16.8,0.7,28.67,-99.95,1,42507310060000,3357.0
18.2,6.3,28.67,-99.95,3,42507310060000,3362.0
15.9,0.1,28.67,-99.95,1,42507310060000,3452.0
16.1,0.3,28.67,-99.95,1,42507310060000,3453.0
16.2,0.4,28.67,-99.95,1,42507310060000,3569.0
16.0,0.2,28.67,-99.95,1,42507310060000,3571.0
16.4,0.5,28.67,-99.95,1,42507310060000,3606.0
17.4,2.3,28.67,-99.95,3,42507310060000,3608.0
16.2,0.3,28.67,-99.95,1,42507310060000,3610.0
16.0,0.1,28.67,-99.95,1,42507310060000,3612.0
16.3,0.5,28.67,-99.95,1,42507310060000,3614.0
16.1,0.2,28.67,-99.95,1,42507310060000,3651.0
16.9,0.9,28.67,-99.95,1,42507310060000,3653.0
16.1,0.2,28.67,-99.95,1,42507310060000,3655.0
16.7,0.8,28.67,-99.95,1,42507310060000,3660.0
16.2,0.3,28.67,-99.95,1,42507310060000,3682.0
17.9,3.6,28.67,-99.95,3,42507310060000,3686.0
16.2,0.8,28.67,-99.95,1,42507310060000,3687.0
