PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.6,15.0,28.43,-94.04,2,42709403400000,1190.0
26.4,7.9,28.43,-94.04,2,42709403400000,1192.0
35.2,490.0,28.43,-94.04,3,42709403400000,1196.0
31.6,525.0,28.43,-94.04,3,42709403400000,1310.0
35.6,240.0,28.43,-94.04,3,42709403400000,1311.0
33.3,1040.0,28.43,-94.04,3,42709403400000,1316.0
32.0,1710.0,28.43,-94.04,3,42709403400000,1319.0
27.8,44.0,28.43,-94.04,2,42709403400000,1386.0
29.5,60.0,28.43,-94.04,2,42709403400000,1387.0
31.6,45.0,28.43,-94.04,3,42709403400000,1388.0
33.2,1430.0,28.43,-94.04,3,42709403400000,1394.0
31.9,31.9,28.43,-94.04,3,42709403400000,1402.0
27.5,74.0,28.43,-94.04,2,42709403400000,1500.0
29.2,38.0,28.43,-94.04,2,42709403400000,1502.0
32.3,1570.0,28.43,-94.04,3,42709403400000,1535.0
32.2,525.0,28.43,-94.04,3,42709403400000,1586.0
26.2,13.0,28.43,-94.04,2,42709403400000,1608.0
30.3,61.0,28.43,-94.04,2,42709403400000,1639.0
25.2,6.2,28.43,-94.04,1,42709403400000,4911.0
23.2,1.9,28.43,-94.04,1,42709403400000,5087.0
24.0,5.4,28.43,-94.04,1,42709403400000,5106.0
23.3,1.6,28.43,-94.04,1,42709403400000,5153.0
23.3,0.8,28.43,-94.04,1,42709403400000,5156.5
31.4,685.0,28.43,-94.04,3,42709403400000,5161.0
28.8,220.0,28.43,-94.04,2,42709403400000,5163.0
25.5,98.0,28.43,-94.04,2,42709403400000,5164.0
24.6,1.6,28.43,-94.04,1,42709403400000,5166.0
26.1,270.0,28.43,-94.04,2,42709403400000,5168.0
27.5,88.0,28.43,-94.04,2,42709403400000,5171.0
26.5,11.0,28.43,-94.04,2,42709403400000,5174.0
26.8,52.0,28.43,-94.04,2,42709403400000,5176.0
22.3,1.2,28.43,-94.04,1,42709403400000,5180.5
26.5,41.0,28.43,-94.04,2,42709403400000,5184.0
27.3,165.0,28.43,-94.04,2,42709403400000,5187.0
26.5,22.0,28.43,-94.04,2,42709403400000,5199.0
23.5,6.4,28.43,-94.04,1,42709403400000,5204.5
25.4,12.0,28.43,-94.04,2,42709403400000,5219.0
24.1,16.0,28.43,-94.04,2,42709403400000,5226.5
22.3,1.9,28.43,-94.04,1,42709403400000,5245.0
23.1,0.4,28.43,-94.04,1,42709403400000,5256.0
22.9,0.4,28.43,-94.04,1,42709403400000,5266.5
25.2,14.0,28.43,-94.04,2,42709403400000,5274.0
24.0,4.1,28.43,-94.04,1,42709403400000,5299.0
24.4,2.8,28.43,-94.04,1,42709403400000,5319.5
24.7,4.4,28.43,-94.04,1,42709403400000,5382.5
23.1,3.4,28.43,-94.04,1,42709403400000,6105.5
28.1,310.0,28.43,-94.04,2,42709403400000,7965.0
25.8,545.0,28.43,-94.04,2,42709403400000,7966.0
20.7,0.1,28.43,-94.04,1,42709403400000,8805.0
