PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.3,95.0,28.16,-91.64,3,17710409660000,3825.0
23.2,5.2,28.16,-91.64,1,17710409660000,3863.0
21.8,21.6,28.16,-91.64,1,17710409660000,4078.0
20.0,1.5,28.16,-91.64,1,17710409660000,5274.0
21.5,2.3,28.16,-91.64,1,17710409660000,5437.0
20.7,1.5,28.16,-91.64,1,17710409660000,5703.0
23.0,2.3,28.16,-91.64,1,17710409660000,5722.0
22.0,3.6,28.16,-91.64,1,17710409660000,5746.0
21.5,2.9,28.16,-91.64,1,17710409660000,5842.0
22.3,5.0,28.16,-91.64,1,17710409660000,5942.0
21.5,2.1,28.16,-91.64,1,17710409660000,6243.0
22.1,2.0,28.16,-91.64,1,17710409660000,6260.0
22.7,4.6,28.16,-91.64,1,17710409660000,6262.0
22.4,8.5,28.16,-91.64,1,17710409660000,6280.0
23.4,4.3,28.16,-91.64,1,17710409660000,6288.0
32.2,1100.0,28.16,-91.64,2,17710409660000,6364.0
34.3,1550.0,28.16,-91.64,2,17710409660000,6365.0
33.6,1200.0,28.16,-91.64,2,17710409660000,6367.9
31.4,175.0,28.16,-91.64,3,17710409660000,6370.0
29.9,65.0,28.16,-91.64,3,17710409660000,6376.0
27.2,125.0,28.16,-91.64,3,17710409660000,6379.0
24.1,7.6,28.16,-91.64,1,17710409660000,6386.0
22.7,3.3,28.16,-91.64,1,17710409660000,6390.0
30.7,110.0,28.16,-91.64,3,17710409660000,6398.0
26.6,73.0,28.16,-91.64,3,17710409660000,6399.0
23.0,4.5,28.16,-91.64,1,17710409660000,6420.0
20.6,2.1,28.16,-91.64,1,17710409660000,6694.0
20.9,1.9,28.16,-91.64,1,17710409660000,6697.0
22.8,6.0,28.16,-91.64,1,17710409660000,6766.0
24.0,7.2,28.16,-91.64,1,17710409660000,6825.0
23.7,6.5,28.16,-91.64,1,17710409660000,6837.0
20.3,2.3,28.16,-91.64,1,17710409660000,6860.0
21.7,4.4,28.16,-91.64,1,17710409660000,6923.0
24.0,4.6,28.16,-91.64,1,17710409660000,6924.0
22.9,3.2,28.16,-91.64,1,17710409660000,7020.0
20.4,2.6,28.16,-91.64,1,17710409660000,7025.0
18.9,1.9,28.16,-91.64,1,17710409660000,7033.0
24.5,9.1,28.16,-91.64,1,17710409660000,7063.0
21.9,4.2,28.16,-91.64,1,17710409660000,7067.0
