PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
19.4,0.5,29.27,-91.69,2,17709406460000,5448.0
27.2,50.0,29.27,-91.69,1,17709406460000,5449.0
20.3,0.7,29.27,-91.69,2,17709406460000,6225.0
23.5,1.9,29.27,-91.69,2,17709406460000,7979.0
19.9,0.6,29.27,-91.69,2,17709406460000,7980.0
23.8,2.1,29.27,-91.69,2,17709406460000,7987.0
22.1,1.4,29.27,-91.69,2,17709406460000,7990.0
23.4,2.0,29.27,-91.69,2,17709406460000,7993.0
23.8,2.3,29.27,-91.69,2,17709406460000,8002.0
30.8,410.0,29.27,-91.69,3,17709406460000,10595.0
21.9,1.5,29.27,-91.69,2,17709406460000,10826.0
22.5,1.8,29.27,-91.69,2,17709406460000,10827.0
23.7,2.2,29.27,-91.69,2,17709406460000,10843.0
21.7,1.7,29.27,-91.69,2,17709406460000,10863.0
22.1,1.9,29.27,-91.69,2,17709406460000,10868.0
20.8,0.9,29.27,-91.69,2,17709406460000,10871.0
21.8,1.8,29.27,-91.69,2,17709406460000,10877.0
23.6,2.3,29.27,-91.69,2,17709406460000,10882.0
22.9,2.1,29.27,-91.69,2,17709406460000,10884.0
23.0,2.2,29.27,-91.69,2,17709406460000,10885.0
23.3,1.8,29.27,-91.69,2,17709406460000,10887.0
22.7,1.7,29.27,-91.69,2,17709406460000,10891.0
22.3,1.3,29.27,-91.69,2,17709406460000,10906.0
23.1,1.6,29.27,-91.69,2,17709406460000,10907.0
29.1,110.0,29.27,-91.69,3,17709406460000,10939.0
22.9,2.4,29.27,-91.69,2,17709406460000,11311.0
20.4,1.6,29.27,-91.69,2,17709406460000,11312.0
26.0,18.0,29.27,-91.69,1,17709406460000,11319.0
27.5,36.0,29.27,-91.69,1,17709406460000,11323.0
26.9,42.0,29.27,-91.69,1,17709406460000,11333.0
24.6,22.0,29.27,-91.69,1,17709406460000,11344.0
21.2,2.0,29.27,-91.69,2,17709406460000,11347.0
29.8,180.0,29.27,-91.69,3,17709406460000,11353.0
28.3,210.0,29.27,-91.69,3,17709406460000,11411.0
25.6,38.0,29.27,-91.69,1,17709406460000,11413.0
26.0,85.0,29.27,-91.69,1,17709406460000,11422.0
27.4,540.0,29.27,-91.69,3,17709406460000,11429.0
18.1,4.2,29.27,-91.69,2,17709406460000,11443.0
20.6,3.3,29.27,-91.69,2,17709406460000,11446.0
25.9,50.0,29.27,-91.69,1,17709406460000,11464.0
28.4,100.0,29.27,-91.69,3,17709406460000,11467.0
20.5,2.1,29.27,-91.69,2,17709406460000,11483.0
25.9,34.0,29.27,-91.69,1,17709406460000,11487.0
20.9,5.4,29.27,-91.69,2,17709406460000,11489.0
21.8,2.5,29.27,-91.69,2,17709406460000,11513.0
29.6,210.0,29.27,-91.69,3,17709406460000,12943.0
