PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
25.5,675.0,28.65,-91.34,1,17709406320000,5265.0
17.8,3.4,28.65,-91.34,2,17709406320000,5775.0
15.1,0.2,28.65,-91.34,2,17709406320000,6006.0
16.9,1.4,28.65,-91.34,2,17709406320000,6023.0
16.3,0.9,28.65,-91.34,2,17709406320000,6448.0
16.0,1.0,28.65,-91.34,2,17709406320000,6458.0
25.5,48.0,28.65,-91.34,3,17709406320000,8132.0
24.6,94.0,28.65,-91.34,3,17709406320000,8134.0
17.0,1.5,28.65,-91.34,2,17709406320000,9196.0
26.7,1940.0,28.65,-91.34,1,17709406320000,9407.0
32.2,610.0,28.65,-91.34,1,17709406320000,9662.0
29.3,1110.0,28.65,-91.34,1,17709406320000,9744.0
24.4,215.0,28.65,-91.34,3,17709406320000,9746.0
25.5,230.0,28.65,-91.34,3,17709406320000,9748.0
26.9,890.0,28.65,-91.34,1,17709406320000,9752.0
30.5,920.0,28.65,-91.34,1,17709406320000,9756.0
28.4,795.0,28.65,-91.34,1,17709406320000,9913.0
14.9,0.4,28.65,-91.34,2,17709406320000,9986.0
31.2,675.0,28.65,-91.34,1,17709406320000,10151.0
15.8,1.8,28.65,-91.34,2,17709406320000,10197.0
28.9,850.0,28.65,-91.34,1,17709406320000,10336.0
25.1,530.0,28.65,-91.34,1,17709406320000,10390.0
29.0,915.0,28.65,-91.34,1,17709406320000,10408.0
27.6,495.0,28.65,-91.34,1,17709406320000,10536.0
19.3,18.0,28.65,-91.34,2,17709406320000,10628.0
29.6,875.0,28.65,-91.34,1,17709406320000,10734.0
33.3,780.0,28.65,-91.34,1,17709406320000,10966.0
17.1,1.9,28.65,-91.34,2,17709406320000,10970.0
17.3,2.2,28.65,-91.34,2,17709406320000,11149.0
30.1,840.0,28.65,-91.34,1,17709406320000,11151.0
18.4,3.0,28.65,-91.34,2,17709406320000,11153.0
23.9,27.0,28.65,-91.34,3,17709406320000,11155.0
28.0,455.0,28.65,-91.34,1,17709406320000,11158.0
26.2,310.0,28.65,-91.34,3,17709406320000,11160.0
16.0,1.1,28.65,-91.34,2,17709406320000,11162.0
25.8,32.0,28.65,-91.34,3,17709406320000,11166.0
14.6,0.5,28.65,-91.34,2,17709406320000,11176.0
30.7,1070.0,28.65,-91.34,1,17709406320000,11178.0
27.5,995.0,28.65,-91.34,1,17709406320000,11180.0
24.2,46.0,28.65,-91.34,3,17709406320000,11184.0
17.3,2.4,28.65,-91.34,2,17709406320000,11186.0
24.5,14.0,28.65,-91.34,3,17709406320000,11288.0
30.1,73.0,28.65,-91.34,3,17709406320000,11290.0
28.7,51.0,28.65,-91.34,3,17709406320000,11292.0
17.5,2.7,28.65,-91.34,2,17709406320000,11356.0
15.9,0.9,28.65,-91.34,2,17709406320000,11358.0
28.7,625.0,28.65,-91.34,1,17709406320000,11360.0
26.7,11.0,28.65,-91.34,3,17709406320000,11362.0
29.1,185.0,28.65,-91.34,3,17709406320000,11366.0
32.0,415.0,28.65,-91.34,1,17709406320000,11368.0
33.3,430.0,28.65,-91.34,1,17709406320000,11370.0
30.6,1920.0,28.65,-91.34,1,17709406320000,11380.0
28.9,505.0,28.65,-91.34,1,17709406320000,11463.0
33.3,2400.0,28.65,-91.34,1,17709406320000,11469.0
33.6,2650.0,28.65,-91.34,1,17709406320000,11475.0
33.3,1940.0,28.65,-91.34,1,17709406320000,11523.0
31.0,2760.0,28.65,-91.34,1,17709406320000,11525.0
32.2,435.0,28.65,-91.34,1,17709406320000,11530.0
33.0,890.0,28.65,-91.34,1,17709406320000,11533.0
33.7,1245.0,28.65,-91.34,1,17709406320000,11539.0
14.8,0.1,28.65,-91.34,2,17709406320000,11692.0
25.0,2800.0,28.65,-91.34,1,17709406320000,11700.0
25.6,2500.0,28.65,-91.34,1,17709406320000,11704.0
28.6,3100.0,28.65,-91.34,1,17709406320000,11712.0
27.5,2100.0,28.65,-91.34,1,17709406320000,11716.0
29.4,3600.0,28.65,-91.34,1,17709406320000,11720.0
31.2,4000.0,28.65,-91.34,1,17709406320000,11724.0
30.0,3100.0,28.65,-91.34,1,17709406320000,11728.0
27.1,2450.0,28.65,-91.34,1,17709406320000,11732.0
27.9,3400.0,28.65,-91.34,1,17709406320000,11734.0
31.4,3000.0,28.65,-91.34,1,17709406320000,11736.0
31.8,2800.0,28.65,-91.34,1,17709406320000,11738.0
31.9,3000.0,28.65,-91.34,1,17709406320000,11760.0
14.5,0.2,28.65,-91.34,2,17709406320000,11774.0
26.0,68.0,28.65,-91.34,3,17709406320000,11853.0
29.8,79.0,28.65,-91.34,3,17709406320000,11860.0
31.4,795.0,28.65,-91.34,1,17709406320000,11864.0
24.2,46.0,28.65,-91.34,3,17709406320000,11867.0
27.6,240.0,28.65,-91.34,3,17709406320000,11947.0
29.5,2970.0,28.65,-91.34,1,17709406320000,11949.0
31.8,3120.0,28.65,-91.34,1,17709406320000,11952.0
31.5,3080.0,28.65,-91.34,1,17709406320000,11954.0
31.1,3240.0,28.65,-91.34,1,17709406320000,11956.0
28.2,2460.0,28.65,-91.34,1,17709406320000,11958.0
29.3,1295.0,28.65,-91.34,1,17709406320000,11984.0
17.6,2.8,28.65,-91.34,2,17709406320000,11988.0
28.7,1610.0,28.65,-91.34,1,17709406320000,11994.0
27.3,670.0,28.65,-91.34,1,17709406320000,12000.0
32.0,4350.0,28.65,-91.34,1,17709406320000,12045.0
31.1,4110.0,28.65,-91.34,1,17709406320000,12047.0
30.4,495.0,28.65,-91.34,1,17709406320000,12104.0
16.2,1.5,28.65,-91.34,2,17709406320000,12106.0
28.7,3870.0,28.65,-91.34,1,17709406320000,12110.0
29.2,3460.0,28.65,-91.34,1,17709406320000,12116.0
15.3,0.3,28.65,-91.34,2,17709406320000,12378.0
31.2,635.0,28.65,-91.34,1,17709406320000,12382.0
26.1,130.0,28.65,-91.34,3,17709406320000,12384.0
27.3,850.0,28.65,-91.34,1,17709406320000,12502.0
