PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
25.3,27.0,27.83,-94.55,3,60804400030000,2996.0
24.9,16.0,27.83,-94.55,2,60804400030000,2998.0
23.5,4.7,27.83,-94.55,2,60804400030000,3002.0
26.8,41.0,27.83,-94.55,3,60804400030000,3004.0
23.2,2.5,27.83,-94.55,2,60804400030000,3006.0
27.3,46.0,27.83,-94.55,3,60804400030000,3008.0
26.0,33.0,27.83,-94.55,3,60804400030000,3018.0
24.8,9.4,27.83,-94.55,2,60804400030000,3030.0
26.2,62.0,27.83,-94.55,3,60804400030000,3056.0
27.0,44.0,27.83,-94.55,3,60804400030000,3284.0
35.6,1450.0,27.83,-94.55,1,60804400030000,3292.0
35.4,1550.0,27.83,-94.55,1,60804400030000,3304.0
26.5,24.0,27.83,-94.55,3,60804400030000,4323.0
28.6,110.0,27.83,-94.55,3,60804400030000,4327.0
28.9,65.0,27.83,-94.55,3,60804400030000,4329.0
23.2,8.6,27.83,-94.55,2,60804400030000,4333.0
28.8,130.0,27.83,-94.55,3,60804400030000,4334.0
26.0,16.0,27.83,-94.55,2,60804400030000,4336.0
27.3,95.0,27.83,-94.55,3,60804400030000,4338.0
30.4,720.0,27.83,-94.55,1,60804400030000,4339.0
32.7,1800.0,27.83,-94.55,1,60804400030000,4341.0
33.0,750.0,27.83,-94.55,1,60804400030000,6108.0
26.9,9.7,27.83,-94.55,2,60804400030000,6116.0
24.7,9.2,27.83,-94.55,2,60804400030000,6118.0
23.9,5.6,27.83,-94.55,2,60804400030000,6120.0
30.7,1400.0,27.83,-94.55,1,60804400030000,6126.0
24.1,4.0,27.83,-94.55,2,60804400030000,6148.0
30.1,650.0,27.83,-94.55,1,60804400030000,6162.0
24.1,7.2,27.83,-94.55,2,60804400030000,6166.0
27.8,42.0,27.83,-94.55,3,60804400030000,6174.0
25.4,9.7,27.83,-94.55,2,60804400030000,6176.0
23.1,2.1,27.83,-94.55,2,60804400030000,6180.0
24.4,4.1,27.83,-94.55,2,60804400030000,6206.0
26.9,35.0,27.83,-94.55,3,60804400030000,6216.0
27.2,27.0,27.83,-94.55,2,60804400030000,7127.0
26.6,39.0,27.83,-94.55,3,60804400030000,7129.0
24.2,3.7,27.83,-94.55,2,60804400030000,7132.0
21.6,4.1,27.83,-94.55,2,60804400030000,7136.0
25.3,23.0,27.83,-94.55,3,60804400030000,7141.0
23.3,5.3,27.83,-94.55,2,60804400030000,7143.0
30.5,42.0,27.83,-94.55,2,60804400030000,7144.0
27.3,61.0,27.83,-94.55,3,60804400030000,7145.0
20.4,1.6,27.83,-94.55,2,60804400030000,7147.0
