PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
18.4,28.6,30.15,-97.05,2,42287320090000,2242.0
13.9,4.3,30.15,-97.05,2,42287320090000,2285.0
11.6,1.8,30.15,-97.05,2,42287320090000,2286.0
27.5,330.0,30.15,-97.05,1,42287320090000,2317.0
12.7,2.5,30.15,-97.05,2,42287320090000,2334.0
14.3,5.7,30.15,-97.05,2,42287320090000,2336.0
17.8,12.4,30.15,-97.05,2,42287320090000,2412.0
9.5,0.5,30.15,-97.05,2,42287320090000,2414.0
34.4,4200.0,30.15,-97.05,3,42287320090000,2415.0
11.6,1.8,30.15,-97.05,2,42287320090000,2424.0
31.8,2700.0,30.15,-97.05,3,42287320090000,2425.0
32.4,2900.0,30.15,-97.05,3,42287320090000,2427.0
17.5,8.6,30.15,-97.05,2,42287320090000,2567.0
28.2,480.0,30.15,-97.05,1,42287320090000,2571.0
13.8,2.9,30.15,-97.05,2,42287320090000,2586.0
27.2,160.0,30.15,-97.05,1,42287320090000,2587.0
10.6,35.2,30.15,-97.05,2,42287320090000,2593.0
33.4,3480.0,30.15,-97.05,3,42287320090000,2608.0
33.8,4250.0,30.15,-97.05,3,42287320090000,2612.0
32.9,3200.0,30.15,-97.05,3,42287320090000,2618.0
30.1,860.0,30.15,-97.05,3,42287320090000,2620.0
12.3,2.4,30.15,-97.05,2,42287320090000,2924.0
12.9,4.7,30.15,-97.05,2,42287320090000,2931.0
8.7,0.6,30.15,-97.05,2,42287320090000,2933.0
29.8,470.0,30.15,-97.05,3,42287320090000,2939.0
18.5,10.6,30.15,-97.05,2,42287320090000,2948.0
17.3,16.9,30.15,-97.05,2,42287320090000,2953.0
12.6,3.6,30.15,-97.05,2,42287320090000,3045.0
15.4,8.2,30.15,-97.05,2,42287320090000,3048.0
19.8,9.6,30.15,-97.05,2,42287320090000,3055.0
27.5,60.0,30.15,-97.05,1,42287320090000,3063.0
30.3,515.0,30.15,-97.05,3,42287320090000,3067.0
31.7,680.0,30.15,-97.05,3,42287320090000,3070.0
28.6,340.0,30.15,-97.05,1,42287320090000,3073.0
24.8,75.4,30.15,-97.05,1,42287320090000,3103.0
26.4,110.0,30.15,-97.05,1,42287320090000,3117.0
26.9,98.4,30.15,-97.05,1,42287320090000,3121.0
33.7,3200.0,30.15,-97.05,3,42287320090000,3127.0
12.5,3.6,30.15,-97.05,2,42287320090000,3173.0
18.2,10.5,30.15,-97.05,2,42287320090000,3177.0
22.0,69.2,30.15,-97.05,2,42287320090000,3183.0
32.4,1300.0,30.15,-97.05,3,42287320090000,3186.0
33.8,2450.0,30.15,-97.05,3,42287320090000,3188.0
32.5,1700.0,30.15,-97.05,3,42287320090000,3192.0
34.2,3940.0,30.15,-97.05,3,42287320090000,3195.0
14.7,5.2,30.15,-97.05,2,42287320090000,3219.0
27.3,140.0,30.15,-97.05,1,42287320090000,3224.0
30.5,760.0,30.15,-97.05,3,42287320090000,3228.0
31.0,845.0,30.15,-97.05,3,42287320090000,3235.0
30.8,690.0,30.15,-97.05,3,42287320090000,3239.0
33.2,925.0,30.15,-97.05,3,42287320090000,3246.0
33.6,3400.0,30.15,-97.05,3,42287320090000,3257.0
