PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
30.1,425.0,29.05,-94.75,2,42706400460000,6807.0
34.9,2110.0,29.05,-94.75,3,42706400460000,6813.0
30.0,760.0,29.05,-94.75,2,42706400460000,6831.0
30.1,285.0,29.05,-94.75,2,42706400460000,6927.0
29.6,250.0,29.05,-94.75,2,42706400460000,6932.0
28.9,31.0,29.05,-94.75,2,42706400460000,6939.0
22.7,4.3,29.05,-94.75,1,42706400460000,6965.0
23.1,1.4,29.05,-94.75,1,42706400460000,6970.0
20.0,0.4,29.05,-94.75,1,42706400460000,7004.0
19.6,0.5,29.05,-94.75,1,42706400460000,7868.0
28.0,135.0,29.05,-94.75,2,42706400460000,8124.0
26.9,16.0,29.05,-94.75,2,42706400460000,8323.0
30.3,115.0,29.05,-94.75,2,42706400460000,8326.0
