PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
26.4,12.9,28.07,-94.26,1,42709402390000,1910.0
23.6,2.9,28.07,-94.26,1,42709402390000,1917.0
25.5,7.3,28.07,-94.26,1,42709402390000,2402.0
35.0,1800.0,28.07,-94.26,2,42709402390000,2484.0
31.1,2700.0,28.07,-94.26,2,42709402390000,2500.0
33.0,2100.0,28.07,-94.26,2,42709402390000,2507.0
32.6,1800.0,28.07,-94.26,2,42709402390000,2514.0
28.9,57.0,28.07,-94.26,1,42709402390000,2688.0
28.6,700.0,28.07,-94.26,2,42709402390000,2691.0
23.0,26.0,28.07,-94.26,3,42709402390000,2694.0
34.7,1500.0,28.07,-94.26,2,42709402390000,2710.0
31.5,4100.0,28.07,-94.26,2,42709402390000,2757.0
32.6,2200.0,28.07,-94.26,2,42709402390000,4134.0
30.3,720.0,28.07,-94.26,2,42709402390000,4136.0
31.3,1350.0,28.07,-94.26,2,42709402390000,4140.0
23.6,0.6,28.07,-94.26,3,42709402390000,4146.0
26.9,9.0,28.07,-94.26,1,42709402390000,5066.0
25.0,7.2,28.07,-94.26,1,42709402390000,5114.0
22.8,0.3,28.07,-94.26,3,42709402390000,5116.0
29.1,480.0,28.07,-94.26,2,42709402390000,5122.0
22.3,0.3,28.07,-94.26,3,42709402390000,5124.0
17.6,0.1,28.07,-94.26,1,42709402390000,6478.0
20.9,0.1,28.07,-94.26,3,42709402390000,6480.0
19.0,19.0,28.07,-94.26,3,42709402390000,6504.0
23.1,3.2,28.07,-94.26,1,42709402390000,6522.0
21.5,0.9,28.07,-94.26,3,42709402390000,6524.0
30.3,400.0,28.07,-94.26,2,42709402390000,6822.0
24.8,9.8,28.07,-94.26,1,42709402390000,6898.0
32.6,270.0,28.07,-94.26,2,42709402390000,6904.0
27.7,16.0,28.07,-94.26,1,42709402390000,6906.0
28.4,68.0,28.07,-94.26,1,42709402390000,6924.0
33.0,750.0,28.07,-94.26,2,42709402390000,6925.0
24.5,9.5,28.07,-94.26,1,42709402390000,6926.0
26.2,15.0,28.07,-94.26,1,42709402390000,7120.0
31.5,190.0,28.07,-94.26,1,42709402390000,7126.0
29.2,430.0,28.07,-94.26,2,42709402390000,7214.0
34.8,1100.0,28.07,-94.26,2,42709402390000,7226.0
26.0,19.0,28.07,-94.26,1,42709402390000,7331.0
22.5,0.8,28.07,-94.26,3,42709402390000,7370.0
23.3,3.8,28.07,-94.26,1,42709402390000,7406.0
28.5,220.0,28.07,-94.26,2,42709402390000,7482.0
27.0,110.0,28.07,-94.26,2,42709402390000,7492.0
23.4,2.5,28.07,-94.26,1,42709402390000,7508.0
30.2,230.0,28.07,-94.26,2,42709402390000,7989.0
22.4,3.8,28.07,-94.26,3,42709402390000,7996.0
29.5,100.0,28.07,-94.26,1,42709402390000,8003.0
23.0,7.0,28.07,-94.26,3,42709402390000,8005.0
26.2,32.0,28.07,-94.26,1,42709402390000,8108.0
23.7,3.1,28.07,-94.26,1,42709402390000,8116.0
21.2,2.9,28.07,-94.26,3,42709402390000,8142.0
23.8,1.4,28.07,-94.26,3,42709402390000,8143.0
27.7,47.0,28.07,-94.26,1,42709402390000,8147.0
21.4,21.4,28.07,-94.26,3,42709402390000,8265.0
21.5,0.4,28.07,-94.26,3,42709402390000,8279.0
22.2,7.0,28.07,-94.26,3,42709402390000,8336.0
24.1,7.2,28.07,-94.26,1,42709402390000,8364.0
29.4,72.0,28.07,-94.26,1,42709402390000,8364.0
30.7,85.0,28.07,-94.26,1,42709402390000,8365.0
23.5,5.1,28.07,-94.26,1,42709402390000,8367.0
24.4,8.2,28.07,-94.26,1,42709402390000,8368.0
31.7,900.0,28.07,-94.26,2,42709402390000,8425.0
29.9,185.0,28.07,-94.26,1,42709402390000,8426.0
29.7,155.0,28.07,-94.26,1,42709402390000,8427.0
27.3,195.0,28.07,-94.26,2,42709402390000,8428.0
34.0,1650.0,28.07,-94.26,2,42709402390000,8440.0
28.3,2250.0,28.07,-94.26,2,42709402390000,8442.0
28.3,2300.0,28.07,-94.26,2,42709402390000,8444.0
23.5,3.6,28.07,-94.26,1,42709402390000,8445.0
25.7,14.0,28.07,-94.26,1,42709402390000,8445.0
31.7,580.0,28.07,-94.26,2,42709402390000,8640.0
27.5,105.0,28.07,-94.26,2,42709402390000,8640.0
29.2,40.0,28.07,-94.26,1,42709402390000,8645.0
32.7,135.0,28.07,-94.26,2,42709402390000,8646.0
29.9,160.0,28.07,-94.26,1,42709402390000,8686.0
22.9,1.9,28.07,-94.26,1,42709402390000,8688.0
30.1,2200.0,28.07,-94.26,2,42709402390000,8706.0
33.7,1500.0,28.07,-94.26,2,42709402390000,8732.0
20.9,0.3,28.07,-94.26,3,42709402390000,8783.0
31.1,310.0,28.07,-94.26,2,42709402390000,8843.0
21.9,0.6,28.07,-94.26,3,42709402390000,8848.0
34.3,1650.0,28.07,-94.26,2,42709402390000,8853.0
