PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
29.1,1120.0,28.34,-92.78,2,17704400680000,1245.0
28.9,700.0,28.34,-92.78,2,17704400680000,1656.0
27.3,40.0,28.34,-92.78,3,17704400680000,2092.0
27.8,5.4,28.34,-92.78,1,17704400680000,2250.0
29.1,420.0,28.34,-92.78,2,17704400680000,2251.0
28.7,240.0,28.34,-92.78,2,17704400680000,2261.0
30.4,1050.0,28.34,-92.78,2,17704400680000,2263.0
23.1,2.5,28.34,-92.78,1,17704400680000,5402.0
27.3,80.0,28.34,-92.78,3,17704400680000,5403.0
27.8,230.0,28.34,-92.78,3,17704400680000,5405.0
27.9,175.0,28.34,-92.78,3,17704400680000,5407.0
26.4,30.0,28.34,-92.78,3,17704400680000,5409.0
29.8,160.0,28.34,-92.78,2,17704400680000,7093.0
26.2,40.0,28.34,-92.78,3,17704400680000,7095.0
30.6,750.0,28.34,-92.78,2,17704400680000,7103.0
25.8,35.0,28.34,-92.78,3,17704400680000,7368.0
28.0,70.0,28.34,-92.78,3,17704400680000,7658.0
29.9,180.0,28.34,-92.78,2,17704400680000,7661.0
24.5,28.0,28.34,-92.78,1,17704400680000,7821.0
30.0,220.0,28.34,-92.78,2,17704400680000,7823.0
27.2,95.0,28.34,-92.78,3,17704400680000,7825.0
25.7,50.0,28.34,-92.78,3,17704400680000,8029.0
26.4,78.0,28.34,-92.78,3,17704400680000,8030.0
27.5,125.0,28.34,-92.78,3,17704400680000,8031.0
26.7,310.0,28.34,-92.78,3,17704400680000,8032.0
26.6,38.0,28.34,-92.78,3,17704400680000,8036.0
27.3,72.0,28.34,-92.78,3,17704400680000,8037.0
25.8,95.0,28.34,-92.78,3,17704400680000,8038.0
30.4,1050.0,28.34,-92.78,2,17704400680000,8052.0
29.9,575.0,28.34,-92.78,2,17704400680000,8054.0
29.7,640.0,28.34,-92.78,2,17704400680000,8056.0
28.1,370.0,28.34,-92.78,2,17704400680000,8058.0
29.6,510.0,28.34,-92.78,2,17704400680000,8060.0
27.2,300.0,28.34,-92.78,3,17704400680000,8063.0
29.4,680.0,28.34,-92.78,2,17704400680000,8066.0
28.6,290.0,28.34,-92.78,2,17704400680000,8068.0
28.5,375.0,28.34,-92.78,2,17704400680000,8070.0
26.2,190.0,28.34,-92.78,3,17704400680000,8074.0
27.8,215.0,28.34,-92.78,3,17704400680000,8077.0
28.8,380.0,28.34,-92.78,2,17704400680000,8080.0
26.8,220.0,28.34,-92.78,3,17704400680000,8082.0
28.2,360.0,28.34,-92.78,2,17704400680000,8085.0
26.7,115.0,28.34,-92.78,3,17704400680000,8088.0
23.4,12.5,28.34,-92.78,1,17704400680000,8103.0
