PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
35.9,3600.0,28.23,-94.06,2,42709401320000,1140.0
22.4,2.7,28.23,-94.06,1,42709401320000,1199.0
34.1,160.0,28.23,-94.06,3,42709401320000,1202.0
30.7,19.0,28.23,-94.06,3,42709401320000,1223.0
24.1,2.3,28.23,-94.06,1,42709401320000,1250.0
24.7,3.1,28.23,-94.06,1,42709401320000,1252.0
31.4,260.0,28.23,-94.06,3,42709401320000,1512.0
34.9,3600.0,28.23,-94.06,2,42709401320000,1636.0
30.5,225.0,28.23,-94.06,3,42709401320000,1744.0
29.2,205.0,28.23,-94.06,3,42709401320000,1746.0
