PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
17.8,2.5,26.46,-97.56,2,42489306320000,7822.0
18.5,4.2,26.46,-97.56,2,42489306320000,7823.0
18.1,2.9,26.46,-97.56,2,42489306320000,7839.0
22.6,18.0,26.46,-97.56,3,42489306320000,7840.0
19.0,7.5,26.46,-97.56,2,42489306320000,7854.0
19.4,8.6,26.46,-97.56,2,42489306320000,7856.0
23.4,47.0,26.46,-97.56,1,42489306320000,7857.0
18.1,4.9,26.46,-97.56,2,42489306320000,7858.0
19.1,6.3,26.46,-97.56,2,42489306320000,7859.0
18.1,1.4,26.46,-97.56,2,42489306320000,7874.0
22.0,19.0,26.46,-97.56,3,42489306320000,7876.0
18.4,2.6,26.46,-97.56,2,42489306320000,7883.0
19.0,5.4,26.46,-97.56,2,42489306320000,7884.0
19.3,8.7,26.46,-97.56,2,42489306320000,7885.0
18.8,5.2,26.46,-97.56,2,42489306320000,7886.0
23.4,48.0,26.46,-97.56,1,42489306320000,7891.0
19.8,8.9,26.46,-97.56,2,42489306320000,7892.0
24.4,52.0,26.46,-97.56,1,42489306320000,7893.0
23.9,66.0,26.46,-97.56,1,42489306320000,7895.0
24.2,48.0,26.46,-97.56,1,42489306320000,7896.0
22.9,22.0,26.46,-97.56,3,42489306320000,7897.0
25.2,89.0,26.46,-97.56,1,42489306320000,7905.0
24.3,105.0,26.46,-97.56,1,42489306320000,7907.0
23.5,61.0,26.46,-97.56,1,42489306320000,7909.0
24.7,88.0,26.46,-97.56,1,42489306320000,7911.0
22.9,45.0,26.46,-97.56,1,42489306320000,7912.0
24.2,71.0,26.46,-97.56,1,42489306320000,7914.0
18.6,4.9,26.46,-97.56,2,42489306320000,7931.0
21.7,18.0,26.46,-97.56,3,42489306320000,7932.0
22.2,29.0,26.46,-97.56,3,42489306320000,7934.0
22.9,30.0,26.46,-97.56,3,42489306320000,7961.0
22.0,21.0,26.46,-97.56,3,42489306320000,7962.0
18.6,4.5,26.46,-97.56,2,42489306320000,7963.0
23.9,52.0,26.46,-97.56,1,42489306320000,7971.0
24.8,79.0,26.46,-97.56,1,42489306320000,7972.0
23.8,82.0,26.46,-97.56,1,42489306320000,7973.0
22.9,40.0,26.46,-97.56,1,42489306320000,7974.0
19.8,9.4,26.46,-97.56,2,42489306320000,8018.0
21.8,23.0,26.46,-97.56,3,42489306320000,8019.0
