PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
18.6,0.6,28.69,-90.14,2,17715201130000,6072.0
33.3,580.0,28.69,-90.14,1,17715201130000,6080.0
32.3,950.0,28.69,-90.14,1,17715201130000,6088.0
33.4,1080.0,28.69,-90.14,1,17715201130000,6092.0
19.2,8.4,28.69,-90.14,2,17715201130000,6655.0
32.6,1100.0,28.69,-90.14,1,17715201130000,6660.0
30.9,690.0,28.69,-90.14,1,17715201130000,6673.0
19.5,1.3,28.69,-90.14,2,17715201130000,6678.0
18.4,2.3,28.69,-90.14,2,17715201130000,6966.0
18.7,0.8,28.69,-90.14,2,17715201130000,6970.0
29.0,360.0,28.69,-90.14,1,17715201130000,6987.0
17.3,1.6,28.69,-90.14,2,17715201130000,7116.0
27.3,95.0,28.69,-90.14,3,17715201130000,7199.0
25.7,45.0,28.69,-90.14,3,17715201130000,7640.0
30.5,430.0,28.69,-90.14,1,17715201130000,7743.0
32.2,560.0,28.69,-90.14,1,17715201130000,7782.0
32.6,820.0,28.69,-90.14,1,17715201130000,7798.0
20.4,2.6,28.69,-90.14,2,17715201130000,7810.0
33.0,1100.0,28.69,-90.14,1,17715201130000,7820.0
29.7,1160.0,28.69,-90.14,1,17715201130000,7825.0
30.7,680.0,28.69,-90.14,1,17715201130000,7837.0
31.5,1200.0,28.69,-90.14,1,17715201130000,7848.0
33.5,1350.0,28.69,-90.14,1,17715201130000,7855.0
17.8,1.6,28.69,-90.14,2,17715201130000,8005.0
31.9,420.0,28.69,-90.14,1,17715201130000,8016.0
32.1,890.0,28.69,-90.14,1,17715201130000,8020.0
18.3,2.1,28.69,-90.14,2,17715201130000,8283.0
17.5,1.3,28.69,-90.14,2,17715201130000,8284.0
20.8,3.0,28.69,-90.14,2,17715201130000,8285.0
27.1,45.0,28.69,-90.14,3,17715201130000,8295.0
28.0,110.0,28.69,-90.14,3,17715201130000,8296.0
27.2,120.0,28.69,-90.14,3,17715201130000,8298.0
21.4,8.1,28.69,-90.14,2,17715201130000,8422.0
16.4,0.4,28.69,-90.14,2,17715201130000,8617.0
18.8,1.1,28.69,-90.14,2,17715201130000,8619.0
24.6,50.0,28.69,-90.14,3,17715201130000,8625.0
26.6,95.0,28.69,-90.14,3,17715201130000,8628.0
