PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
20.7,7.3,28.9,-89.61,2,17719405070000,11798.0
26.7,42.0,28.9,-89.61,3,17719405070000,11800.0
26.3,60.0,28.9,-89.61,3,17719405070000,11802.0
26.9,87.0,28.9,-89.61,3,17719405070000,11803.0
21.3,8.4,28.9,-89.61,2,17719405070000,11804.0
30.6,210.0,28.9,-89.61,3,17719405070000,11806.0
30.9,817.0,28.9,-89.61,1,17719405070000,11813.0
30.5,500.0,28.9,-89.61,1,17719405070000,11814.0
31.4,1240.0,28.9,-89.61,1,17719405070000,11815.0
31.1,1170.0,28.9,-89.61,1,17719405070000,11816.0
30.2,930.0,28.9,-89.61,1,17719405070000,11818.0
18.4,1.8,28.9,-89.61,2,17719405070000,11821.0
20.2,4.2,28.9,-89.61,2,17719405070000,11822.0
30.8,1320.0,28.9,-89.61,1,17719405070000,11824.0
19.7,2.9,28.9,-89.61,2,17719405070000,11827.0
32.0,3340.0,28.9,-89.61,1,17719405070000,11832.0
19.5,4.7,28.9,-89.61,2,17719405070000,11835.0
29.9,660.0,28.9,-89.61,1,17719405070000,11841.0
34.4,2150.0,28.9,-89.61,1,17719405070000,11852.0
33.7,1810.0,28.9,-89.61,1,17719405070000,11856.0
29.0,1220.0,28.9,-89.61,1,17719405070000,11862.0
29.4,1550.0,28.9,-89.61,1,17719405070000,11866.0
31.5,1710.0,28.9,-89.61,1,17719405070000,11868.0
31.8,1200.0,28.9,-89.61,1,17719405070000,11870.0
32.9,1460.0,28.9,-89.61,1,17719405070000,11873.0
32.7,1490.0,28.9,-89.61,1,17719405070000,11878.0
