PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
36.4,1650.0,28.33,-92.78,1,17704403650000,1111.0
37.2,1500.0,28.33,-92.78,1,17704403650000,1149.0
37.3,1450.0,28.33,-92.78,1,17704403650000,1153.0
27.8,30.0,28.33,-92.78,3,17704403650000,1209.0
33.0,30.0,28.33,-92.78,2,17704403650000,1213.0
29.7,67.0,28.33,-92.78,3,17704403650000,1344.0
32.9,5600.0,28.33,-92.78,3,17704403650000,1477.0
29.2,1600.0,28.33,-92.78,1,17704403650000,1683.0
32.1,330.0,28.33,-92.78,3,17704403650000,1686.0
30.6,900.0,28.33,-92.78,3,17704403650000,1899.0
32.9,1950.0,28.33,-92.78,3,17704403650000,1901.0
32.8,1350.0,28.33,-92.78,1,17704403650000,2539.0
37.4,1350.0,28.33,-92.78,1,17704403650000,2541.0
31.4,590.0,28.33,-92.78,3,17704403650000,4488.0
32.4,190.0,28.33,-92.78,3,17704403650000,4491.0
28.2,71.0,28.33,-92.78,3,17704403650000,4495.0
27.9,16.0,28.33,-92.78,3,17704403650000,4504.0
25.0,1.9,28.33,-92.78,3,17704403650000,5439.0
30.4,160.0,28.33,-92.78,3,17704403650000,5442.0
28.3,58.0,28.33,-92.78,3,17704403650000,5602.0
23.5,3.8,28.33,-92.78,3,17704403650000,5974.0
21.2,2.6,28.33,-92.78,3,17704403650000,5978.0
24.3,9.8,28.33,-92.78,3,17704403650000,5982.0
25.1,1.9,28.33,-92.78,3,17704403650000,5986.0
21.1,4.1,28.33,-92.78,3,17704403650000,5990.0
23.1,0.6,28.33,-92.78,3,17704403650000,6238.0
23.0,0.6,28.33,-92.78,3,17704403650000,6241.0
24.7,19.0,28.33,-92.78,3,17704403650000,6244.0
27.0,27.0,28.33,-92.78,3,17704403650000,6247.0
26.5,84.0,28.33,-92.78,3,17704403650000,6394.0
26.8,86.0,28.33,-92.78,3,17704403650000,6397.0
30.6,165.0,28.33,-92.78,3,17704403650000,6403.0
28.6,135.0,28.33,-92.78,3,17704403650000,6406.0
23.3,8.0,28.33,-92.78,3,17704403650000,6409.0
29.3,225.0,28.33,-92.78,3,17704403650000,6663.0
32.5,370.0,28.33,-92.78,3,17704403650000,6666.0
33.8,310.0,28.33,-92.78,3,17704403650000,6669.0
25.4,3.7,28.33,-92.78,3,17704403650000,6846.0
4.1,4.1,28.33,-92.78,2,17704403650000,6851.0
22.1,0.4,28.33,-92.78,3,17704403650000,6900.0
24.5,3.3,28.33,-92.78,3,17704403650000,6930.0
25.1,2.5,28.33,-92.78,3,17704403650000,7042.0
29.1,195.0,28.33,-92.78,3,17704403650000,7050.0
29.7,225.0,28.33,-92.78,3,17704403650000,7053.0
28.7,190.0,28.33,-92.78,3,17704403650000,7058.0
24.4,9.8,28.33,-92.78,3,17704403650000,7065.0
25.6,87.0,28.33,-92.78,3,17704403650000,7070.0
28.3,29.0,28.33,-92.78,3,17704403650000,7075.0
26.1,86.0,28.33,-92.78,3,17704403650000,7080.0
31.4,660.0,28.33,-92.78,3,17704403650000,7085.0
29.2,195.0,28.33,-92.78,3,17704403650000,7090.0
30.2,110.0,28.33,-92.78,3,17704403650000,7093.0
28.4,160.0,28.33,-92.78,3,17704403650000,7096.0
26.8,265.0,28.33,-92.78,3,17704403650000,7099.0
23.8,7.3,28.33,-92.78,3,17704403650000,7242.0
19.4,0.1,28.33,-92.78,3,17704403650000,7245.0
26.5,15.0,28.33,-92.78,3,17704403650000,7248.0
31.5,255.0,28.33,-92.78,3,17704403650000,7252.0
28.4,110.0,28.33,-92.78,3,17704403650000,7257.0
29.2,48.0,28.33,-92.78,3,17704403650000,7277.0
30.2,195.0,28.33,-92.78,3,17704403650000,7280.0
21.5,2.9,28.33,-92.78,3,17704403650000,7283.0
30.3,130.0,28.33,-92.78,3,17704403650000,7286.0
35.0,1450.0,28.33,-92.78,1,17704403650000,7443.0
16.9,0.2,28.33,-92.78,2,17704403650000,7450.0
29.9,57.0,28.33,-92.78,3,17704403650000,7457.0
24.8,45.0,28.33,-92.78,3,17704403650000,7463.0
32.6,750.0,28.33,-92.78,3,17704403650000,7465.0
18.5,0.6,28.33,-92.78,3,17704403650000,7483.0
24.1,5.6,28.33,-92.78,3,17704403650000,7486.0
21.8,0.3,28.33,-92.78,3,17704403650000,7490.0
24.5,3.2,28.33,-92.78,3,17704403650000,7495.0
28.8,41.0,28.33,-92.78,3,17704403650000,7500.0
30.5,1400.0,28.33,-92.78,1,17704403650000,7505.0
32.4,1480.0,28.33,-92.78,1,17704403650000,7510.0
22.2,7.6,28.33,-92.78,3,17704403650000,7515.0
34.3,1850.0,28.33,-92.78,3,17704403650000,7520.0
32.9,1250.0,28.33,-92.78,1,17704403650000,7525.0
32.7,2250.0,28.33,-92.78,3,17704403650000,7530.0
30.0,580.0,28.33,-92.78,3,17704403650000,7535.0
32.4,1250.0,28.33,-92.78,1,17704403650000,7545.0
33.1,1050.0,28.33,-92.78,3,17704403650000,7550.0
30.9,455.0,28.33,-92.78,3,17704403650000,7555.0
30.3,335.0,28.33,-92.78,3,17704403650000,7560.0
34.7,1550.0,28.33,-92.78,1,17704403650000,7565.0
31.0,1250.0,28.33,-92.78,3,17704403650000,7575.0
31.0,1000.0,28.33,-92.78,3,17704403650000,7580.0
30.2,330.0,28.33,-92.78,3,17704403650000,7600.0
31.8,490.0,28.33,-92.78,3,17704403650000,7603.0
24.3,2.9,28.33,-92.78,3,17704403650000,7609.0
28.8,330.0,28.33,-92.78,3,17704403650000,7622.0
28.6,155.0,28.33,-92.78,3,17704403650000,7628.0
25.6,27.0,28.33,-92.78,3,17704403650000,7631.0
25.7,20.0,28.33,-92.78,3,17704403650000,7637.0
29.1,168.0,28.33,-92.78,3,17704403650000,7639.0
28.0,83.0,28.33,-92.78,3,17704403650000,7641.0
29.0,240.0,28.33,-92.78,3,17704403650000,7687.0
22.6,0.1,28.33,-92.78,2,17704403650000,7696.0
21.1,0.3,28.33,-92.78,3,17704403650000,7698.0
27.3,40.0,28.33,-92.78,3,17704403650000,7706.0
22.6,0.6,28.33,-92.78,3,17704403650000,7710.0
26.7,48.0,28.33,-92.78,3,17704403650000,7718.0
27.5,24.0,28.33,-92.78,3,17704403650000,7722.0
28.4,58.0,28.33,-92.78,3,17704403650000,7746.0
24.7,3.7,28.33,-92.78,3,17704403650000,7753.0
29.1,170.0,28.33,-92.78,3,17704403650000,7757.0
29.6,210.0,28.33,-92.78,3,17704403650000,7759.0
31.4,400.0,28.33,-92.78,3,17704403650000,7768.0
