PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
30.0,247.0,28.28,-99.35,1,42283006720000,410.0
29.4,198.0,28.28,-99.35,1,42283006720000,459.0
24.1,87.0,28.28,-99.35,2,42283006720000,1081.0
25.8,49.0,28.28,-99.35,2,42283006720000,1902.0
27.0,79.0,28.28,-99.35,1,42283006720000,1902.0
29.0,47.0,28.28,-99.35,1,42283006720000,1906.0
27.6,85.0,28.28,-99.35,1,42283006720000,1906.0
21.2,21.0,28.28,-99.35,3,42283006720000,3103.0
21.5,13.0,28.28,-99.35,3,42283006720000,3108.0
24.7,40.0,28.28,-99.35,2,42283006720000,3122.0
20.0,11.0,28.28,-99.35,3,42283006720000,3159.0
20.1,26.0,28.28,-99.35,3,42283006720000,3176.0
19.8,14.0,28.28,-99.35,3,42283006720000,3254.0
23.6,70.0,28.28,-99.35,2,42283006720000,3393.0
24.6,37.0,28.28,-99.35,2,42283006720000,3434.0
24.2,92.0,28.28,-99.35,2,42283006720000,3450.0
24.5,26.0,28.28,-99.35,2,42283006720000,3539.5
25.9,55.0,28.28,-99.35,2,42283006720000,3601.0
24.4,70.0,28.28,-99.35,2,42283006720000,3611.0
24.8,39.0,28.28,-99.35,2,42283006720000,3625.0
22.4,23.0,28.28,-99.35,3,42283006720000,3626.0
26.9,151.0,28.28,-99.35,1,42283006720000,3626.0
28.4,190.0,28.28,-99.35,1,42283006720000,3627.0
21.9,31.0,28.28,-99.35,3,42283006720000,3627.0
23.2,76.0,28.28,-99.35,2,42283006720000,3628.0
26.9,165.0,28.28,-99.35,1,42283006720000,3629.0
24.1,13.0,28.28,-99.35,3,42283006720000,3651.0
