PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
32.8,891.0,27.36,-97.56,2,42273303700000,1831.0
19.1,8.2,27.36,-97.56,1,42273303700000,2079.0
19.4,5.6,27.36,-97.56,1,42273303700000,2960.0
22.8,23.0,27.36,-97.56,3,42273303700000,3074.0
21.2,31.0,27.36,-97.56,3,42273303700000,3085.0
21.5,26.0,27.36,-97.56,3,42273303700000,3741.0
26.6,299.0,27.36,-97.56,2,42273303700000,3979.0
19.7,6.2,27.36,-97.56,1,42273303700000,4181.5
25.0,80.0,27.36,-97.56,3,42273303700000,4220.0
28.3,176.0,27.36,-97.56,2,42273303700000,4302.0
28.1,246.0,27.36,-97.56,2,42273303700000,4304.0
21.3,24.0,27.36,-97.56,3,42273303700000,4314.0
18.9,5.1,27.36,-97.56,1,42273303700000,4318.0
24.2,49.0,27.36,-97.56,3,42273303700000,4352.0
24.2,92.0,27.36,-97.56,3,42273303700000,4374.0
21.5,19.0,27.36,-97.56,3,42273303700000,4669.0
18.8,4.1,27.36,-97.56,1,42273303700000,5097.0
20.9,15.0,27.36,-97.56,3,42273303700000,5117.0
19.8,5.1,27.36,-97.56,1,42273303700000,5157.5
21.7,22.0,27.36,-97.56,3,42273303700000,5165.0
18.9,6.2,27.36,-97.56,1,42273303700000,5439.0
