PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
23.1,73.0,27.14,-98.1,1,42047315230000,3700.0
18.5,7.1,27.14,-98.1,1,42047315230000,4013.0
21.1,17.8,27.14,-98.1,1,42047315230000,6393.0
16.1,17.0,27.14,-98.1,2,42047315230000,6398.0
23.1,25.0,27.14,-98.1,2,42047315230000,6406.0
22.7,20.0,27.14,-98.1,2,42047315230000,6409.0
19.6,18.9,27.14,-98.1,2,42047315230000,6411.0
14.8,0.3,27.14,-98.1,3,42047315230000,6423.0
17.0,2.8,27.14,-98.1,1,42047315230000,6435.0
21.8,38.0,27.14,-98.1,1,42047315230000,6445.0
18.6,7.9,27.14,-98.1,1,42047315230000,6455.0
19.2,12.0,27.14,-98.1,1,42047315230000,6466.0
19.1,15.0,27.14,-98.1,2,42047315230000,6479.0
21.5,32.0,27.14,-98.1,1,42047315230000,6487.0
19.2,6.1,27.14,-98.1,1,42047315230000,6501.0
24.8,54.0,27.14,-98.1,2,42047315230000,6515.0
18.2,3.8,27.14,-98.1,1,42047315230000,6518.0
15.4,1.4,27.14,-98.1,1,42047315230000,6598.0
20.4,18.8,27.14,-98.1,1,42047315230000,6708.0
14.4,0.5,27.14,-98.1,3,42047315230000,6728.0
13.1,0.1,27.14,-98.1,3,42047315230000,6743.0
20.8,13.0,27.14,-98.1,1,42047315230000,6773.0
22.8,34.0,27.14,-98.1,1,42047315230000,6776.0
19.9,15.0,27.14,-98.1,1,42047315230000,6782.0
14.2,8.2,27.14,-98.1,2,42047315230000,6785.0
17.0,3.5,27.14,-98.1,1,42047315230000,6788.0
21.9,19.0,27.14,-98.1,2,42047315230000,6793.0
20.2,14.0,27.14,-98.1,1,42047315230000,6798.0
21.9,38.0,27.14,-98.1,1,42047315230000,6806.0
21.5,20.8,27.14,-98.1,1,42047315230000,6816.0
16.8,1.2,27.14,-98.1,3,42047315230000,6829.0
22.9,18.0,27.14,-98.1,2,42047315230000,6844.0
28.2,14.8,27.14,-98.1,2,42047315230000,6857.0
19.8,13.0,27.14,-98.1,1,42047315230000,6917.0
17.6,4.5,27.14,-98.1,1,42047315230000,6933.0
14.2,8.5,27.14,-98.1,2,42047315230000,7059.0
15.8,1.1,27.14,-98.1,3,42047315230000,7065.0
17.4,3.8,27.14,-98.1,1,42047315230000,7077.0
18.7,8.9,27.14,-98.1,1,42047315230000,7093.0
19.1,8.7,27.14,-98.1,1,42047315230000,7172.0
20.1,21.0,27.14,-98.1,1,42047315230000,7191.0
21.3,17.8,27.14,-98.1,1,42047315230000,7603.0
17.4,3.4,27.14,-98.1,1,42047315230000,7673.0
16.5,3.4,27.14,-98.1,1,42047315230000,7713.0
16.3,2.1,27.14,-98.1,1,42047315230000,7795.0
21.2,33.0,27.14,-98.1,1,42047315230000,7870.0
28.7,19.0,27.14,-98.1,2,42047315230000,7872.0
15.5,0.3,27.14,-98.1,3,42047315230000,7882.0
18.1,4.0,27.14,-98.1,1,42047315230000,7884.0
19.9,12.0,27.14,-98.1,1,42047315230000,7920.0
15.5,1.6,27.14,-98.1,1,42047315230000,7996.0
21.8,14.0,27.14,-98.1,2,42047315230000,8008.0
18.8,3.8,27.14,-98.1,1,42047315230000,8042.0
20.2,11.0,27.14,-98.1,1,42047315230000,8075.0
22.8,42.8,27.14,-98.1,1,42047315230000,8335.0
21.6,28.0,27.14,-98.1,1,42047315230000,8343.0
18.5,8.6,27.14,-98.1,1,42047315230000,8355.0
19.6,15.8,27.14,-98.1,1,42047315230000,8368.0
19.0,29.0,27.14,-98.1,2,42047315230000,8371.0
14.3,1.4,27.14,-98.1,1,42047315230000,8375.0
23.2,24.0,27.14,-98.1,2,42047315230000,8779.0
