PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
22.3,11.0,29.17,-88.65,3,17724404710000,4173.0
22.6,13.0,29.17,-88.65,3,17724404710000,4177.0
18.3,1.8,29.17,-88.65,1,17724404710000,4212.0
20.6,6.2,29.17,-88.65,1,17724404710000,4360.0
21.4,10.0,29.17,-88.65,3,17724404710000,4361.0
30.4,320.0,29.17,-88.65,2,17724404710000,4363.0
24.4,34.0,29.17,-88.65,3,17724404710000,4376.0
26.2,58.0,29.17,-88.65,3,17724404710000,4378.0
25.3,39.0,29.17,-88.65,3,17724404710000,4381.0
23.7,22.0,29.17,-88.65,3,17724404710000,4415.0
19.5,7.2,29.17,-88.65,1,17724404710000,4421.0
26.5,125.0,29.17,-88.65,2,17724404710000,4724.0
27.4,280.0,29.17,-88.65,2,17724404710000,4726.0
26.7,130.0,29.17,-88.65,2,17724404710000,4730.0
32.3,2840.0,29.17,-88.65,2,17724404710000,4732.0
30.9,2510.0,29.17,-88.65,2,17724404710000,4734.0
31.6,2200.0,29.17,-88.65,2,17724404710000,4736.0
30.6,1960.0,29.17,-88.65,2,17724404710000,4738.0
32.5,2430.0,29.17,-88.65,2,17724404710000,4739.0
32.1,1800.0,29.17,-88.65,2,17724404710000,4742.0
32.2,1750.0,29.17,-88.65,2,17724404710000,4745.0
17.1,4.2,29.17,-88.65,1,17724404710000,4851.0
18.6,9.1,29.17,-88.65,1,17724404710000,4856.0
17.9,5.4,29.17,-88.65,1,17724404710000,4864.0
18.8,2.6,29.17,-88.65,1,17724404710000,4876.0
22.3,7.7,29.17,-88.65,3,17724404710000,4878.0
19.1,6.5,29.17,-88.65,1,17724404710000,4882.0
18.7,6.1,29.17,-88.65,1,17724404710000,4889.0
22.1,9.4,29.17,-88.65,3,17724404710000,5030.0
23.3,12.0,29.17,-88.65,3,17724404710000,5160.0
17.8,6.5,29.17,-88.65,1,17724404710000,5162.0
16.4,3.1,29.17,-88.65,1,17724404710000,5357.0
20.7,6.3,29.17,-88.65,1,17724404710000,5359.0
19.1,9.4,29.17,-88.65,1,17724404710000,5361.0
24.7,31.0,29.17,-88.65,3,17724404710000,5445.0
23.1,27.0,29.17,-88.65,3,17724404710000,5477.0
19.4,4.3,29.17,-88.65,1,17724404710000,5480.0
27.9,155.0,29.17,-88.65,2,17724404710000,5491.0
21.5,5.6,29.17,-88.65,1,17724404710000,5605.0
19.9,4.4,29.17,-88.65,1,17724404710000,5610.0
19.1,5.2,29.17,-88.65,1,17724404710000,5631.0
17.1,2.4,29.17,-88.65,1,17724404710000,5641.0
18.3,3.7,29.17,-88.65,1,17724404710000,5663.0
21.6,8.2,29.17,-88.65,3,17724404710000,5826.0
18.1,6.2,29.17,-88.65,1,17724404710000,5981.0
16.2,1.4,29.17,-88.65,1,17724404710000,5985.0
26.3,90.0,29.17,-88.65,2,17724404710000,6003.0
29.0,215.0,29.17,-88.65,2,17724404710000,6007.0
20.8,3.6,29.17,-88.65,1,17724404710000,6010.0
28.9,311.0,29.17,-88.65,2,17724404710000,6011.0
29.4,440.0,29.17,-88.65,2,17724404710000,6013.0
30.4,460.0,29.17,-88.65,2,17724404710000,6015.0
19.0,3.1,29.17,-88.65,1,17724404710000,6017.0
21.5,4.8,29.17,-88.65,1,17724404710000,6019.0
22.0,13.0,29.17,-88.65,3,17724404710000,6020.0
19.2,1.9,29.17,-88.65,1,17724404710000,6021.0
21.6,2.3,29.17,-88.65,1,17724404710000,6025.0
18.8,4.0,29.17,-88.65,1,17724404710000,6026.0
21.1,3.9,29.17,-88.65,1,17724404710000,6027.0
23.7,14.0,29.17,-88.65,3,17724404710000,6031.0
21.6,8.5,29.17,-88.65,3,17724404710000,6032.0
19.4,3.2,29.17,-88.65,1,17724404710000,6034.0
27.0,150.0,29.17,-88.65,2,17724404710000,6035.0
30.3,290.0,29.17,-88.65,2,17724404710000,6036.0
20.6,8.3,29.17,-88.65,1,17724404710000,6038.0
31.2,610.0,29.17,-88.65,2,17724404710000,6039.0
28.8,375.0,29.17,-88.65,2,17724404710000,6042.0
28.7,250.0,29.17,-88.65,2,17724404710000,6052.0
29.5,467.0,29.17,-88.65,2,17724404710000,6053.0
18.1,3.6,29.17,-88.65,1,17724404710000,6076.0
32.3,1030.0,29.17,-88.65,2,17724404710000,6077.0
32.7,870.0,29.17,-88.65,2,17724404710000,6077.0
22.5,9.9,29.17,-88.65,3,17724404710000,6078.0
29.3,320.0,29.17,-88.65,2,17724404710000,6079.0
20.6,3.4,29.17,-88.65,1,17724404710000,6080.0
30.5,380.0,29.17,-88.65,2,17724404710000,6081.0
16.4,3.1,29.17,-88.65,1,17724404710000,6083.0
23.9,26.0,29.17,-88.65,3,17724404710000,6084.0
27.9,180.0,29.17,-88.65,2,17724404710000,6085.0
28.2,240.0,29.17,-88.65,2,17724404710000,6087.0
18.6,2.2,29.17,-88.65,1,17724404710000,6088.0
28.6,310.0,29.17,-88.65,2,17724404710000,6089.0
16.3,4.1,29.17,-88.65,1,17724404710000,6094.0
17.0,3.4,29.17,-88.65,1,17724404710000,6098.0
17.4,5.1,29.17,-88.65,1,17724404710000,6108.0
18.9,7.4,29.17,-88.65,1,17724404710000,6111.0
19.2,1.7,29.17,-88.65,1,17724404710000,6243.0
22.8,11.0,29.17,-88.65,3,17724404710000,6249.0
21.0,9.3,29.17,-88.65,1,17724404710000,6250.0
31.5,770.0,29.17,-88.65,2,17724404710000,6251.0
19.0,7.4,29.17,-88.65,1,17724404710000,6253.0
20.4,5.2,29.17,-88.65,1,17724404710000,6254.0
19.4,4.8,29.17,-88.65,1,17724404710000,6255.0
18.7,2.8,29.17,-88.65,1,17724404710000,6257.0
28.6,160.0,29.17,-88.65,2,17724404710000,6261.0
16.2,4.4,29.17,-88.65,1,17724404710000,6266.0
20.6,1.7,29.17,-88.65,1,17724404710000,6266.0
19.7,2.9,29.17,-88.65,1,17724404710000,6267.0
20.4,3.2,29.17,-88.65,1,17724404710000,6269.0
18.1,2.6,29.17,-88.65,1,17724404710000,6270.0
