PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
30.7,710.0,28.83,-89.45,3,17719403610100,710.0
24.7,38.0,28.83,-89.45,1,17719403610100,4932.0
22.4,7.1,28.83,-89.45,2,17719403610100,4949.0
21.8,4.9,28.83,-89.45,2,17719403610100,8565.0
21.1,2.7,28.83,-89.45,2,17719403610100,8593.0
31.2,870.0,28.83,-89.45,3,17719403610100,8597.0
25.4,46.0,28.83,-89.45,1,17719403610100,9619.0
24.5,34.0,28.83,-89.45,1,17719403610100,9625.0
27.9,160.0,28.83,-89.45,1,17719403610100,9629.0
26.8,130.0,28.83,-89.45,1,17719403610100,9639.0
28.3,250.0,28.83,-89.45,1,17719403610100,9645.0
29.7,1650.0,28.83,-89.45,3,17719403610100,9651.0
30.1,2100.0,28.83,-89.45,3,17719403610100,9655.0
21.7,3.4,28.83,-89.45,2,17719403610100,9673.0
19.6,1.3,28.83,-89.45,2,17719403610100,9703.0
26.3,210.0,28.83,-89.45,1,17719403610100,9707.0
29.6,580.0,28.83,-89.45,3,17719403610100,9713.0
21.2,2.6,28.83,-89.45,2,17719403610100,9995.0
22.1,4.8,28.83,-89.45,2,17719403610100,9999.0
21.5,3.1,28.83,-89.45,2,17719403610100,10528.0
22.2,5.1,28.83,-89.45,2,17719403610100,10559.0
19.4,0.8,28.83,-89.45,2,17719403610100,10668.0
25.7,68.0,28.83,-89.45,1,17719403610100,10693.0
26.7,94.0,28.83,-89.45,1,17719403610100,10705.0
20.8,1.4,28.83,-89.45,2,17719403610100,10713.0
31.2,960.0,28.83,-89.45,3,17719403610100,10717.0
29.5,820.0,28.83,-89.45,3,17719403610100,10721.0
21.9,3.0,28.83,-89.45,2,17719403610100,10757.0
18.8,0.4,28.83,-89.45,2,17719403610100,10801.0
20.1,1.2,28.83,-89.45,2,17719403610100,10808.0
19.6,0.7,28.83,-89.45,2,17719403610100,10812.0
22.7,18.0,28.83,-89.45,1,17719403610100,10825.0
31.1,2400.0,28.83,-89.45,3,17719403610100,10838.0
31.7,3500.0,28.83,-89.45,3,17719403610100,10843.0
26.7,180.0,28.83,-89.45,1,17719403610100,10852.0
30.9,920.0,28.83,-89.45,3,17719403610100,10860.0
21.8,2.3,28.83,-89.45,2,17719403610100,10869.0
17.3,0.2,28.83,-89.45,2,17719403610100,10876.0
21.4,3.6,28.83,-89.45,2,17719403610100,10894.0
28.4,270.0,28.83,-89.45,1,17719403610100,10897.0
31.8,1800.0,28.83,-89.45,3,17719403610100,10910.0
31.1,1150.0,28.83,-89.45,3,17719403610100,10915.0
24.7,52.0,28.83,-89.45,1,17719403610100,10922.0
20.3,1.1,28.83,-89.45,2,17719403610100,10935.0
24.4,28.0,28.83,-89.45,1,17719403610100,11067.0
25.6,62.0,28.83,-89.45,1,17719403610100,11078.0
24.2,26.0,28.83,-89.45,1,17719403610100,11083.0
27.4,120.0,28.83,-89.45,1,17719403610100,11092.0
28.3,250.0,28.83,-89.45,1,17719403610100,11096.0
29.2,370.0,28.83,-89.45,1,17719403610100,11108.0
30.2,490.0,28.83,-89.45,3,17719403610100,11115.0
27.6,220.0,28.83,-89.45,1,17719403610100,11124.0
21.6,2.9,28.83,-89.45,2,17719403610100,11167.0
25.1,46.0,28.83,-89.45,1,17719403610100,11172.0
20.2,1.0,28.83,-89.45,2,17719403610100,11186.0
27.3,140.0,28.83,-89.45,1,17719403610100,11188.0
26.9,190.0,28.83,-89.45,1,17719403610100,11194.0
27.6,240.0,28.83,-89.45,1,17719403610100,11213.0
29.5,560.0,28.83,-89.45,3,17719403610100,11221.0
26.7,170.0,28.83,-89.45,1,17719403610100,11229.0
19.2,0.5,28.83,-89.45,2,17719403610100,11329.0
30.0,840.0,28.83,-89.45,3,17719403610100,11333.0
30.3,620.0,28.83,-89.45,3,17719403610100,11336.0
23.9,54.0,28.83,-89.45,1,17719403610100,11497.0
28.5,82.0,28.83,-89.45,1,17719403610100,11608.0
24.4,65.0,28.83,-89.45,1,17719403610100,11618.0
