PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
19.3,2.7,27.92,-98.23,2,42249320560000,3742.0
23.7,48.0,27.92,-98.23,3,42249320560000,3747.0
25.9,103.0,27.92,-98.23,1,42249320560000,3773.0
27.0,167.0,27.92,-98.23,1,42249320560000,3774.0
28.2,269.0,27.92,-98.23,1,42249320560000,3780.0
19.2,1.4,27.92,-98.23,2,42249320560000,4379.0
19.4,3.0,27.92,-98.23,2,42249320560000,4380.0
19.1,4.3,27.92,-98.23,2,42249320560000,4381.0
20.9,8.7,27.92,-98.23,3,42249320560000,4382.0
20.5,27.0,27.92,-98.23,2,42249320560000,4383.0
27.0,188.0,27.92,-98.23,1,42249320560000,4384.0
22.9,32.0,27.92,-98.23,3,42249320560000,4385.0
19.9,9.6,27.92,-98.23,2,42249320560000,4386.0
27.5,257.0,27.92,-98.23,1,42249320560000,4387.0
31.7,610.0,27.92,-98.23,1,42249320560000,4388.0
30.6,693.0,27.92,-98.23,1,42249320560000,4389.0
30.6,725.0,27.92,-98.23,1,42249320560000,4390.0
28.8,494.0,27.92,-98.23,1,42249320560000,4391.0
30.5,815.0,27.92,-98.23,1,42249320560000,4393.0
29.7,675.0,27.92,-98.23,1,42249320560000,4394.0
18.9,2.4,27.92,-98.23,2,42249320560000,4396.0
19.3,5.2,27.92,-98.23,2,42249320560000,4470.0
19.0,2.1,27.92,-98.23,2,42249320560000,4472.0
20.2,11.0,27.92,-98.23,2,42249320560000,4473.0
27.1,239.0,27.92,-98.23,1,42249320560000,4474.0
27.6,312.0,27.92,-98.23,1,42249320560000,4475.0
28.5,460.0,27.92,-98.23,1,42249320560000,4476.0
29.3,610.0,27.92,-98.23,1,42249320560000,4477.0
27.2,395.0,27.92,-98.23,1,42249320560000,4478.0
26.7,317.0,27.92,-98.23,1,42249320560000,4480.0
18.9,2.2,27.92,-98.23,2,42249320560000,4574.0
19.3,3.4,27.92,-98.23,2,42249320560000,4576.0
21.6,17.0,27.92,-98.23,3,42249320560000,4578.0
22.3,28.0,27.92,-98.23,3,42249320560000,4580.0
19.3,5.1,27.92,-98.23,2,42249320560000,4582.0
22.4,43.0,27.92,-98.23,3,42249320560000,5275.0
28.3,433.0,27.92,-98.23,1,42249320560000,5276.0
30.0,520.0,27.92,-98.23,1,42249320560000,5277.0
20.0,9.8,27.92,-98.23,2,42249320560000,5278.0
19.6,7.4,27.92,-98.23,2,42249320560000,5279.0
19.5,4.5,27.92,-98.23,2,42249320560000,5280.0
20.0,8.8,27.92,-98.23,2,42249320560000,5281.0
19.0,6.8,27.92,-98.23,2,42249320560000,5282.0
