PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
23.3,12.0,28.94,-89.61,3,17719404500000,15247.0
21.5,6.2,28.94,-89.61,3,17719404500000,15249.0
24.2,15.0,28.94,-89.61,3,17719404500000,15252.0
22.1,8.6,28.94,-89.61,3,17719404500000,15258.0
22.9,11.0,28.94,-89.61,3,17719404500000,15262.0
24.3,7.8,28.94,-89.61,2,17719404500000,15267.0
27.4,18.0,28.94,-89.61,2,17719404500000,15273.0
21.1,2.1,28.94,-89.61,1,17719404500000,15407.0
24.6,14.0,28.94,-89.61,2,17719404500000,15409.0
21.2,5.0,28.94,-89.61,3,17719404500000,15493.0
26.3,4.5,28.94,-89.61,1,17719404500000,15998.0
21.2,6.0,28.94,-89.61,3,17719404500000,16001.0
24.3,4.0,28.94,-89.61,1,17719404500000,16005.0
20.7,9.0,28.94,-89.61,1,17719404500000,16007.0
23.4,15.0,28.94,-89.61,3,17719404500000,16009.0
23.9,20.0,28.94,-89.61,3,17719404500000,16013.0
24.8,30.0,28.94,-89.61,3,17719404500000,16016.0
22.2,40.0,28.94,-89.61,1,17719404500000,16019.0
25.3,8.0,28.94,-89.61,2,17719404500000,16031.0
25.2,30.0,28.94,-89.61,3,17719404500000,16035.0
23.1,9.0,28.94,-89.61,3,17719404500000,16044.0
28.1,100.0,28.94,-89.61,2,17719404500000,16058.0
26.4,25.0,28.94,-89.61,2,17719404500000,16084.0
27.8,45.0,28.94,-89.61,2,17719404500000,16104.0
25.9,28.0,28.94,-89.61,2,17719404500000,16119.0
22.7,2.6,28.94,-89.61,1,17719404500000,16139.0
19.4,1.4,28.94,-89.61,3,17719404500000,16141.0
26.1,18.0,28.94,-89.61,2,17719404500000,16154.0
23.3,4.1,28.94,-89.61,1,17719404500000,16164.0
19.9,2.0,28.94,-89.61,3,17719404500000,16179.0
28.4,225.0,28.94,-89.61,2,17719404500000,16230.0
24.8,22.0,28.94,-89.61,3,17719404500000,16259.0
22.4,6.8,28.94,-89.61,3,17719404500000,16279.0
20.1,3.2,28.94,-89.61,3,17719404500000,16283.0
26.9,45.0,28.94,-89.61,2,17719404500000,16308.0
20.3,6.8,28.94,-89.61,1,17719404500000,16325.0
24.2,6.5,28.94,-89.61,1,17719404500000,16335.0
23.9,5.1,28.94,-89.61,1,17719404500000,16420.0
22.1,4.3,28.94,-89.61,3,17719404500000,16427.0
23.6,12.0,28.94,-89.61,3,17719404500000,16430.0
25.4,24.0,28.94,-89.61,2,17719404500000,16804.0
22.0,5.5,28.94,-89.61,3,17719404500000,16807.0
26.8,40.0,28.94,-89.61,2,17719404500000,16837.0
21.8,6.5,28.94,-89.61,3,17719404500000,16855.0
23.1,7.3,28.94,-89.61,3,17719404500000,16864.0
24.8,15.0,28.94,-89.61,2,17719404500000,16920.0
25.9,20.0,28.94,-89.61,2,17719404500000,16927.0
26.6,25.0,28.94,-89.61,2,17719404500000,16969.0
24.0,12.0,28.94,-89.61,3,17719404500000,16971.0
21.6,4.4,28.94,-89.61,3,17719404500000,16977.0
23.1,9.4,28.94,-89.61,3,17719404500000,16979.0
22.8,4.9,28.94,-89.61,1,17719404500000,16995.0
26.7,32.0,28.94,-89.61,2,17719404500000,17033.0
20.6,4.0,28.94,-89.61,3,17719404500000,17055.0
20.3,3.5,28.94,-89.61,3,17719404500000,17056.0
22.8,8.6,28.94,-89.61,3,17719404500000,17444.0
25.5,25.0,28.94,-89.61,2,17719404500000,17703.0
28.4,45.0,28.94,-89.61,2,17719404500000,17812.0
27.2,23.0,28.94,-89.61,2,17719404500000,17817.0
27.0,20.0,28.94,-89.61,2,17719404500000,17822.0
23.0,7.5,28.94,-89.61,3,17719404500000,17823.0
25.7,18.0,28.94,-89.61,2,17719404500000,17830.0
