PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
30.3,1030.0,30.52,-93.28,3,17011210250000,
17.6,6.5,30.52,-93.28,2,17011210250000,
31.5,1090.0,30.52,-93.28,3,17011210250000,
19.4,9.5,30.52,-93.28,2,17011210250000,
25.2,135.0,30.52,-93.28,1,17011210250000,
28.5,590.0,30.52,-93.28,1,17011210250000,
28.7,815.0,30.52,-93.28,3,17011210250000,
28.2,790.0,30.52,-93.28,3,17011210250000,
17.1,7.9,30.52,-93.28,2,17011210250000,
26.0,225.0,30.52,-93.28,1,17011210250000,
25.6,105.0,30.52,-93.28,1,17011210250000,
26.6,195.0,30.52,-93.28,1,17011210250000,
26.1,220.0,30.52,-93.28,1,17011210250000,
19.0,8.9,30.52,-93.28,2,17011210250000,
16.9,4.3,30.52,-93.28,2,17011210250000,
27.4,300.0,30.52,-93.28,1,17011210250000,
28.2,750.0,30.52,-93.28,3,17011210250000,
21.4,32.0,30.52,-93.28,2,17011210250000,
35.6,2140.0,30.52,-93.28,3,17011210250000,
35.7,2230.0,30.52,-93.28,3,17011210250000,
32.0,1440.0,30.52,-93.28,3,17011210250000,
34.1,1750.0,30.52,-93.28,3,17011210250000,
17.2,5.8,30.52,-93.28,2,17011210250000,
31.8,1050.0,30.52,-93.28,3,17011210250000,
24.8,100.0,30.52,-93.28,1,17011210250000,
25.5,180.0,30.52,-93.28,1,17011210250000,
23.2,46.0,30.52,-93.28,1,17011210250000,
31.7,990.0,30.52,-93.28,3,17011210250000,
28.0,760.0,30.52,-93.28,3,17011210250000,
14.7,1.6,30.52,-93.28,2,17011210250000,
25.2,110.0,30.52,-93.28,1,17011210250000,
19.2,9.3,30.52,-93.28,2,17011210250000,
23.6,52.0,30.52,-93.28,1,17011210250000,
16.1,2.6,30.52,-93.28,2,17011210250000,
26.0,205.0,30.52,-93.28,1,17011210250000,
18.9,8.5,30.52,-93.28,2,17011210250000,
26.3,240.0,30.52,-93.28,1,17011210250000,
26.2,205.0,30.52,-93.28,1,17011210250000,
23.8,69.0,30.52,-93.28,1,17011210250000,
28.8,855.0,30.52,-93.28,3,17011210250000,
35.0,2030.0,30.52,-93.28,3,17011210250000,
31.5,1150.0,30.52,-93.28,3,17011210250000,
