PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
18.0,6.2,28.31,-98.94,1,42283308830000,1306.0
18.4,7.0,28.31,-98.94,1,42283308830000,1307.0
18.8,8.4,28.31,-98.94,1,42283308830000,1308.0
18.1,6.4,28.31,-98.94,1,42283308830000,1310.0
17.4,3.1,28.31,-98.94,1,42283308830000,1350.0
17.9,3.9,28.31,-98.94,1,42283308830000,1352.0
27.6,408.0,28.31,-98.94,3,42283308830000,1372.0
28.4,573.0,28.31,-98.94,3,42283308830000,1374.0
28.8,644.0,28.31,-98.94,3,42283308830000,1376.0
27.8,491.0,28.31,-98.94,3,42283308830000,2122.0
29.1,884.0,28.31,-98.94,3,42283308830000,2124.0
28.2,694.0,28.31,-98.94,3,42283308830000,2202.0
30.1,1290.0,28.31,-98.94,3,42283308830000,2204.0
30.9,1870.0,28.31,-98.94,3,42283308830000,2206.0
29.1,1310.0,28.31,-98.94,3,42283308830000,2208.0
28.3,461.0,28.31,-98.94,3,42283308830000,2248.0
29.2,694.0,28.31,-98.94,3,42283308830000,2250.0
17.3,2.6,28.31,-98.94,1,42283308830000,3176.0
27.6,431.0,28.31,-98.94,3,42283308830000,3177.0
23.7,141.0,28.31,-98.94,2,42283308830000,3178.0
22.9,106.0,28.31,-98.94,2,42283308830000,3179.0
23.9,179.0,28.31,-98.94,2,42283308830000,3180.0
23.2,136.0,28.31,-98.94,2,42283308830000,3181.0
24.1,288.0,28.31,-98.94,2,42283308830000,3182.0
23.0,119.0,28.31,-98.94,2,42283308830000,3183.0
21.6,79.0,28.31,-98.94,2,42283308830000,3184.0
20.9,53.0,28.31,-98.94,2,42283308830000,3185.0
20.4,27.0,28.31,-98.94,2,42283308830000,3186.0
23.6,107.0,28.31,-98.94,2,42283308830000,3206.0
24.2,218.0,28.31,-98.94,2,42283308830000,3207.0
23.9,209.0,28.31,-98.94,2,42283308830000,3208.0
24.8,386.0,28.31,-98.94,3,42283308830000,3210.0
25.3,509.0,28.31,-98.94,3,42283308830000,3212.0
21.6,84.0,28.31,-98.94,2,42283308830000,3220.0
23.1,106.0,28.31,-98.94,2,42283308830000,3222.0
22.0,73.0,28.31,-98.94,2,42283308830000,3226.0
22.4,61.0,28.31,-98.94,2,42283308830000,3230.0
25.6,439.0,28.31,-98.94,3,42283308830000,3246.0
26.9,618.0,28.31,-98.94,3,42283308830000,3250.0
28.1,478.0,28.31,-98.94,3,42283308830000,3948.0
29.2,694.0,28.31,-98.94,3,42283308830000,3950.0
28.8,571.0,28.31,-98.94,3,42283308830000,3952.0
29.6,791.0,28.31,-98.94,3,42283308830000,3954.0
27.3,498.0,28.31,-98.94,3,42283308830000,3956.0
30.1,1190.0,28.31,-98.94,3,42283308830000,3958.0
24.2,398.0,28.31,-98.94,2,42283308830000,3972.0
27.9,843.9,28.31,-98.94,3,42283308830000,3976.0
25.4,466.0,28.31,-98.94,3,42283308830000,3980.0
26.2,571.0,28.31,-98.94,3,42283308830000,4268.0
27.4,718.0,28.31,-98.94,3,42283308830000,4269.0
28.0,904.0,28.31,-98.94,3,42283308830000,4270.0
27.7,833.0,28.31,-98.94,3,42283308830000,4271.0
26.4,619.0,28.31,-98.94,3,42283308830000,4272.0
27.1,734.0,28.31,-98.94,3,42283308830000,4273.0
24.7,401.0,28.31,-98.94,3,42283308830000,4274.0
18.9,8.6,28.31,-98.94,1,42283308830000,4336.0
18.1,6.4,28.31,-98.94,1,42283308830000,4338.0
19.6,9.4,28.31,-98.94,1,42283308830000,4340.0
18.8,7.3,28.31,-98.94,1,42283308830000,4514.0
17.9,4.6,28.31,-98.94,1,42283308830000,4515.0
22.1,59.0,28.31,-98.94,2,42283308830000,4516.0
23.2,78.0,28.31,-98.94,2,42283308830000,4517.0
23.8,96.0,28.31,-98.94,2,42283308830000,4518.0
22.9,63.0,28.31,-98.94,2,42283308830000,4519.0
22.2,48.0,28.31,-98.94,2,42283308830000,4520.0
23.0,94.0,28.31,-98.94,2,42283308830000,4521.0
23.3,106.0,28.31,-98.94,2,42283308830000,4522.0
21.9,56.0,28.31,-98.94,2,42283308830000,4523.0
20.7,39.0,28.31,-98.94,2,42283308830000,4524.0
22.6,64.0,28.31,-98.94,2,42283308830000,4862.0
22.8,73.0,28.31,-98.94,2,42283308830000,4864.0
23.3,97.0,28.31,-98.94,2,42283308830000,4866.0
21.9,56.0,28.31,-98.94,2,42283308830000,5190.0
22.2,74.0,28.31,-98.94,2,42283308830000,5194.0
23.0,98.0,28.31,-98.94,2,42283308830000,5200.0
22.4,70.0,28.31,-98.94,2,42283308830000,5566.0
23.0,91.0,28.31,-98.94,2,42283308830000,5570.0
23.3,116.0,28.31,-98.94,2,42283308830000,5574.0
20.1,11.0,28.31,-98.94,1,42283308830000,5584.0
22.2,81.0,28.31,-98.94,2,42283308830000,5586.0
22.0,73.0,28.31,-98.94,2,42283308830000,5587.0
22.0,59.0,28.31,-98.94,2,42283308830000,5594.0
19.1,8.6,28.31,-98.94,1,42283308830000,5661.0
19.7,9.8,28.31,-98.94,1,42283308830000,5662.0
20.8,34.0,28.31,-98.94,2,42283308830000,5664.0
21.1,43.0,28.31,-98.94,2,42283308830000,5669.0
21.0,38.0,28.31,-98.94,2,42283308830000,5712.0
