PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
23.8,59.0,27.56,-97.6,2,42273314790000,3785.0
19.7,3.8,27.56,-97.6,1,42273314790000,3973.0
27.9,507.0,27.56,-97.6,3,42273314790000,3975.0
23.2,66.0,27.56,-97.6,2,42273314790000,3977.0
22.8,37.0,27.56,-97.6,2,42273314790000,3979.0
21.4,26.0,27.56,-97.6,2,42273314790000,3994.0
20.7,19.0,27.56,-97.6,2,42273314790000,3996.0
23.8,49.0,27.56,-97.6,2,42273314790000,3998.0
19.0,2.9,27.56,-97.6,1,42273314790000,4000.0
19.5,6.6,27.56,-97.6,1,42273314790000,4005.0
20.4,11.0,27.56,-97.6,1,42273314790000,4007.0
21.0,16.0,27.56,-97.6,2,42273314790000,4009.0
21.9,30.0,27.56,-97.6,2,42273314790000,4011.0
20.0,13.0,27.56,-97.6,1,42273314790000,4013.0
21.9,22.0,27.56,-97.6,2,42273314790000,4015.0
23.4,41.0,27.56,-97.6,2,42273314790000,4017.0
23.8,64.0,27.56,-97.6,2,42273314790000,4019.0
24.7,94.0,27.56,-97.6,2,42273314790000,4021.0
