PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
18.8,3.5,28.08,-93.47,1,42711402080000,5337.0
28.1,610.0,28.08,-93.47,2,42711402080000,5358.0
8.9,6192.0,28.08,-93.47,3,42711402080000,6192.0
20.7,9.2,28.08,-93.47,1,42711402080000,7271.0
18.6,8.0,28.08,-93.47,1,42711402080000,7277.0
32.8,350.0,28.08,-93.47,2,42711402080000,9047.0
29.4,230.0,28.08,-93.47,2,42711402080000,9051.0
26.9,70.0,28.08,-93.47,2,42711402080000,9058.5
25.3,15.0,28.08,-93.47,2,42711402080000,9058.5
28.7,38.0,28.08,-93.47,2,42711402080000,9110.0
28.8,110.0,28.08,-93.47,2,42711402080000,9110.0
27.5,58.0,28.08,-93.47,2,42711402080000,9114.0
28.6,92.0,28.08,-93.47,2,42711402080000,9122.0
31.7,110.0,28.08,-93.47,2,42711402080000,9122.0
28.0,88.0,28.08,-93.47,2,42711402080000,9126.0
28.6,100.0,28.08,-93.47,2,42711402080000,9146.0
30.7,195.0,28.08,-93.47,2,42711402080000,9152.0
18.0,1.9,28.08,-93.47,1,42711402080000,9162.0
28.0,75.0,28.08,-93.47,2,42711402080000,9164.0
28.3,80.0,28.08,-93.47,2,42711402080000,9168.0
28.0,70.0,28.08,-93.47,2,42711402080000,9232.0
20.4,8.5,28.08,-93.47,1,42711402080000,9258.0
18.0,2.1,28.08,-93.47,1,42711402080000,9277.0
17.6,5.5,28.08,-93.47,1,42711402080000,9362.0
19.7,8.2,28.08,-93.47,1,42711402080000,9380.0
18.4,5.6,28.08,-93.47,1,42711402080000,9387.0
19.0,6.2,28.08,-93.47,1,42711402080000,9588.0
17.2,1.8,28.08,-93.47,1,42711402080000,9599.0
17.9,3.5,28.08,-93.47,1,42711402080000,9656.0
17.9,3.0,28.08,-93.47,1,42711402080000,9691.0
29.6,95.0,28.08,-93.47,2,42711402080000,9862.0
27.9,150.0,28.08,-93.47,2,42711402080000,9864.0
17.9,2.8,28.08,-93.47,1,42711402080000,10514.0
11.5,820.0,28.08,-93.47,3,42711402080000,10832.0
32.5,2350.0,28.08,-93.47,2,42711402080000,10888.0
26.4,105.0,28.08,-93.47,2,42711402080000,10894.0
17.7,0.8,28.08,-93.47,1,42711402080000,10897.0
17.6,1.3,28.08,-93.47,1,42711402080000,10955.0
22.1,7.2,28.08,-93.47,1,42711402080000,11209.0
20.0,4.4,28.08,-93.47,1,42711402080000,11214.0
16.8,0.5,28.08,-93.47,1,42711402080000,11217.0
17.7,2.1,28.08,-93.47,1,42711402080000,11240.0
31.9,1200.0,28.08,-93.47,2,42711402080000,11280.0
29.2,760.0,28.08,-93.47,2,42711402080000,11324.0
28.7,710.0,28.08,-93.47,2,42711402080000,11356.0
30.8,220.0,28.08,-93.47,2,42711402080000,11358.0
29.2,430.0,28.08,-93.47,2,42711402080000,11362.0
30.3,1130.0,28.08,-93.47,2,42711402080000,11367.0
30.9,1220.0,28.08,-93.47,2,42711402080000,11408.0
24.8,25.0,28.08,-93.47,2,42711402080000,11426.5
26.6,40.0,28.08,-93.47,2,42711402080000,11434.0
20.8,9.4,28.08,-93.47,1,42711402080000,11465.0
29.3,410.0,28.08,-93.47,2,42711402080000,11473.0
17.4,4.4,28.08,-93.47,1,42711402080000,11474.0
18.4,7.2,28.08,-93.47,1,42711402080000,11499.0
23.0,12.0,28.08,-93.47,2,42711402080000,11510.0
17.6,4.0,28.08,-93.47,1,42711402080000,11576.0
20.6,8.9,28.08,-93.47,1,42711402080000,11582.0
25.4,16.0,28.08,-93.47,2,42711402080000,11599.0
29.9,11603.0,28.08,-93.47,2,42711402080000,11603.0
27.6,600.0,28.08,-93.47,2,42711402080000,11606.0
17.2,1.9,28.08,-93.47,1,42711402080000,11803.0
17.5,2.7,28.08,-93.47,1,42711402080000,11815.0
32.1,1250.0,28.08,-93.47,2,42711402080000,11826.0
26.6,85.0,28.08,-93.47,2,42711402080000,11827.0
27.5,240.0,28.08,-93.47,2,42711402080000,11841.0
32.3,925.0,28.08,-93.47,2,42711402080000,11842.0
27.2,200.0,28.08,-93.47,2,42711402080000,11842.0
27.8,850.0,28.08,-93.47,2,42711402080000,11856.0
21.1,9.8,28.08,-93.47,1,42711402080000,11986.0
