PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
32.2,2310.0,28.09,-91.22,2,17712402980100,9470.0
33.3,1900.0,28.09,-91.22,2,17712402980100,10570.0
30.4,850.0,28.09,-91.22,2,17712402980100,10586.0
35.5,2510.0,28.09,-91.22,2,17712402980100,10589.0
30.3,1980.0,28.09,-91.22,2,17712402980100,10590.0
28.6,414.0,28.09,-91.22,2,17712402980100,10592.0
31.1,2000.0,28.09,-91.22,2,17712402980100,10593.0
31.6,1050.0,28.09,-91.22,2,17712402980100,10594.0
30.2,994.0,28.09,-91.22,2,17712402980100,10595.0
30.1,350.0,28.09,-91.22,2,17712402980100,10597.0
24.3,2.1,28.09,-91.22,3,17712402980100,10598.0
22.8,3.0,28.09,-91.22,3,17712402980100,10773.0
30.9,400.0,28.09,-91.22,2,17712402980100,10776.0
23.0,4.6,28.09,-91.22,3,17712402980100,10783.0
25.7,8.6,28.09,-91.22,1,17712402980100,10785.0
32.6,500.0,28.09,-91.22,2,17712402980100,10786.0
30.5,50.0,28.09,-91.22,1,17712402980100,10791.0
28.0,150.0,28.09,-91.22,2,17712402980100,10792.0
23.7,4.2,28.09,-91.22,3,17712402980100,10796.0
31.1,250.0,28.09,-91.22,2,17712402980100,10797.0
32.9,1200.0,28.09,-91.22,2,17712402980100,10798.0
31.8,480.0,28.09,-91.22,2,17712402980100,10799.0
32.0,1990.0,28.09,-91.22,2,17712402980100,10884.0
31.1,1550.0,28.09,-91.22,2,17712402980100,10899.0
30.5,1250.0,28.09,-91.22,2,17712402980100,10993.0
29.7,125.0,28.09,-91.22,2,17712402980100,11228.0
31.0,310.0,28.09,-91.22,2,17712402980100,11377.0
26.7,25.0,28.09,-91.22,1,17712402980100,11378.0
27.1,32.0,28.09,-91.22,1,17712402980100,11379.0
25.5,15.0,28.09,-91.22,1,17712402980100,11380.0
30.8,430.0,28.09,-91.22,2,17712402980100,11381.0
32.8,455.0,28.09,-91.22,2,17712402980100,11382.0
22.9,5.5,28.09,-91.22,3,17712402980100,11384.0
31.4,335.0,28.09,-91.22,2,17712402980100,11385.0
30.1,220.0,28.09,-91.22,2,17712402980100,11390.0
30.6,100.0,28.09,-91.22,2,17712402980100,11394.0
19.4,4.1,28.09,-91.22,3,17712402980100,11413.0
21.5,7.9,28.09,-91.22,3,17712402980100,12058.0
31.5,405.0,28.09,-91.22,2,17712402980100,12060.0
31.0,385.0,28.09,-91.22,2,17712402980100,12061.0
28.1,75.0,28.09,-91.22,2,17712402980100,12063.0
24.1,2.8,28.09,-91.22,3,17712402980100,12067.0
30.9,770.0,28.09,-91.22,2,17712402980100,12068.0
33.3,45.0,28.09,-91.22,1,17712402980100,13164.0
29.2,40.0,28.09,-91.22,1,17712402980100,13733.0
32.0,90.0,28.09,-91.22,1,17712402980100,13754.0
31.2,210.0,28.09,-91.22,2,17712402980100,13838.0
27.1,14.0,28.09,-91.22,1,17712402980100,13890.0
