PORO,PERM,SURFACE_LATITUDE,SURFACE_LONGITUDE,CLASS,UWI,INTERVAL_DEPTH
14.7,0.7,26.25,-96.95,3,42700400080000,5130.0
14.5,1.0,26.25,-96.95,3,42700400080000,5132.0
18.1,6.5,26.25,-96.95,1,42700400080000,5143.0
17.3,4.4,26.25,-96.95,1,42700400080000,5146.0
20.8,14.0,26.25,-96.95,1,42700400080000,5148.0
23.4,42.0,26.25,-96.95,2,42700400080000,5150.0
18.1,3.2,26.25,-96.95,1,42700400080000,5151.0
15.9,1.2,26.25,-96.95,1,42700400080000,5153.0
24.4,70.0,26.25,-96.95,2,42700400080000,5155.0
25.0,125.0,26.25,-96.95,2,42700400080000,5156.0
26.0,175.0,26.25,-96.95,2,42700400080000,5158.0
18.3,5.2,26.25,-96.95,1,42700400080000,5159.0
20.6,6.4,26.25,-96.95,1,42700400080000,5161.0
14.5,0.8,26.25,-96.95,3,42700400080000,5163.0
22.2,20.0,26.25,-96.95,2,42700400080000,5164.0
23.1,48.0,26.25,-96.95,2,42700400080000,5165.0
22.8,55.0,26.25,-96.95,2,42700400080000,5166.0
24.6,69.0,26.25,-96.95,2,42700400080000,5168.0
18.6,3.2,26.25,-96.95,1,42700400080000,5169.0
17.1,2.1,26.25,-96.95,1,42700400080000,5170.0
20.0,7.5,26.25,-96.95,1,42700400080000,5171.0
14.2,0.5,26.25,-96.95,3,42700400080000,5172.0
12.8,0.1,26.25,-96.95,3,42700400080000,5174.0
15.1,1.1,26.25,-96.95,3,42700400080000,5177.0
15.8,0.7,26.25,-96.95,1,42700400080000,5196.0
15.2,1.2,26.25,-96.95,3,42700400080000,5203.0
17.5,2.0,26.25,-96.95,1,42700400080000,5232.0
16.3,1.1,26.25,-96.95,1,42700400080000,5235.0
18.5,4.4,26.25,-96.95,1,42700400080000,5238.0
19.2,11.0,26.25,-96.95,1,42700400080000,5938.0
13.1,0.1,26.25,-96.95,3,42700400080000,6133.0
13.6,0.1,26.25,-96.95,3,42700400080000,6578.0
13.7,0.1,26.25,-96.95,3,42700400080000,6580.0
